,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
10,langchain,langchain-ai/langchain,agents,,https://github.com/langchain-ai/langchain,https://github.com/langchain-ai/langchain,MIT,2022-10-17 02:58:36.000,2025-11-13 16:55:08.000000,2025-11-13 16:46:54,14765.0,19309.0,788.0,19739.0,192.0,8625.0,119588.0,The platform for reliable agents.,3554.0,50,True,746.0,2025-11-13 16:55:09,langchain-groq==1.0.1,100.0,,langchain,,,,,276103.0,276103.0,https://pypi.org/project/langchain,90728797.0,90728797.0,,,,,,,,1.0,,,,,,,,,,,
11,Keras,keras-team/keras,ml-frameworks,,https://github.com/keras-team/keras,https://github.com/keras-team/keras,Apache-2.0,2015-03-28 00:35:42.000,2025-11-11 23:41:11.000000,2025-11-11 23:41:11,11789.0,18976.0,1868.0,8467.0,224.0,12366.0,63557.0,Deep Learning for humans.,1447.0,50,True,138.0,2025-10-27 20:22:24,3.12.0,82.0,,keras,conda-forge/keras,,https://keras.io,['tensorflow'],304721.0,304721.0,https://pypi.org/project/keras,19848974.0,19918503.0,https://anaconda.org/conda-forge/keras,2025-10-28 01:59:07.277,4519414.0,,,,,1.0,,,,,,,,,,,
12,Matplotlib,matplotlib/matplotlib,data-viz,,https://github.com/matplotlib/matplotlib,https://github.com/matplotlib/matplotlib,,2011-02-19 03:17:12.000,2025-11-13 17:55:22.960000,2025-11-09 22:48:30,53383.0,7943.0,587.0,19660.0,1224.0,9820.0,21979.0,matplotlib: plotting with Python.,1857.0,49,True,281.0,2025-11-13 02:16:00,3.10.8,97.0,,matplotlib,conda-forge/matplotlib,,,,1859505.0,1859505.0,https://pypi.org/project/matplotlib,123591747.0,124110452.0,https://anaconda.org/conda-forge/matplotlib,2025-11-13 17:55:22.960,33715830.0,,,,,1.0,,,,,,,,,,,
13,Pillow,python-pillow/Pillow,image,,https://github.com/python-pillow/Pillow,https://github.com/python-pillow/Pillow,PIL,2012-07-24 21:38:39.000,2025-11-10 11:35:49.000000,2025-11-10 11:35:49,20139.0,2207.0,216.0,5712.0,68.0,3300.0,13188.0,Python Imaging Library (Fork).,490.0,49,True,218.0,2025-10-15 18:27:27,12.0.0,61.0,,Pillow,conda-forge/pillow,,,,2396687.0,2396687.0,https://pypi.org/project/Pillow,234109408.0,235090550.0,https://anaconda.org/conda-forge/pillow,2025-10-28 14:44:55.327,62793138.0,,,,,1.0,,,,,,,,,,,
14,Ray,ray-project/ray,distributed-ml,,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000,2025-11-13 18:09:05.000000,2025-11-13 15:37:52,27967.0,6774.0,483.0,36439.0,2845.0,18965.0,39811.0,Ray is an AI compute engine. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML..,1396.0,48,True,1428.0,2025-11-01 03:27:11,ray-2.51.1,100.0,,ray,conda-forge/ray-tune,,,,26688.0,26688.0,https://pypi.org/project/ray,29672607.0,29688404.0,https://anaconda.org/conda-forge/ray-tune,2025-11-03 23:43:13.697,931890.0,,,,,1.0,267.0,,,,,,,,,,
15,Streamlit,streamlit/streamlit,model-serialisation,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2025-11-13 17:05:37.000000,2025-11-13 07:19:23,8531.0,3844.0,320.0,7287.0,1146.0,4455.0,42206.0,Streamlit A faster way to build and share data apps.,301.0,47,True,400.0,2025-10-29 17:07:44,1.51.0,100.0,,streamlit,,,,,999766.0,999766.0,https://pypi.org/project/streamlit,21865199.0,21865199.0,,,,,,,,1.0,,,,,,,,,,,
16,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2025-11-13 16:26:02.000000,2025-11-13 16:23:12,9395.0,4868.0,314.0,13646.0,1549.0,3209.0,22941.0,The open source developer platform to build AI agents and models with confidence. Enhance your AI applications with..,916.0,47,True,954.0,2025-11-08 06:15:57,3.6.0,110.0,,mlflow,conda-forge/mlflow,,,,65936.0,65936.0,https://pypi.org/project/mlflow,26088153.0,26145298.0,https://anaconda.org/conda-forge/mlflow,2025-10-24 10:28:28.001,3714449.0,,,,,1.0,2.0,,,,,,,,,,
17,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2025-11-12 21:34:20.000000,2025-11-12 21:34:18,8297.0,2705.0,277.0,1976.0,699.0,2593.0,17964.0,The interactive graphing library for Python.,298.0,47,True,93.0,2025-11-04 17:53:00,6.4.0,112.0,,plotly,conda-forge/plotly,,,,460520.0,460520.0,https://pypi.org/project/plotly,38499689.0,38680428.0,https://anaconda.org/conda-forge/plotly,2025-11-04 19:19:13.678,11753205.0,,,,,1.0,590.0,plotlywidget,https://www.npmjs.com/package/plotlywidget,2657.0,,,,,,,
18,SymPy,sympy/sympy,others,,https://github.com/sympy/sympy,https://github.com/sympy/sympy,,2010-04-30 20:37:14.000,2025-11-10 19:45:21.000000,2025-11-10 19:45:21,61269.0,4789.0,283.0,14294.0,4591.0,9231.0,14094.0,A computer algebra system written in pure Python.,1418.0,47,True,411.0,2025-04-27 18:05:25,1.14.0,58.0,,sympy,conda-forge/sympy,,,,286750.0,286750.0,https://pypi.org/project/sympy,76930858.0,77098587.0,https://anaconda.org/conda-forge/sympy,2025-04-29 17:03:51.938,10817516.0,,,,,1.0,566665.0,,,,,,,,,,
19,XGBoost,dmlc/xgboost,ml-frameworks,,https://github.com/dmlc/xgboost,https://github.com/dmlc/xgboost,Apache-2.0,2014-02-06 17:28:03.000,2025-11-12 18:14:41.000000,2025-11-12 18:14:41,7590.0,8323.0,892.0,6205.0,420.0,5156.0,27609.0,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C++ and..",671.0,46,True,87.0,2025-10-21 21:09:34,3.1.1,72.0,,xgboost,conda-forge/xgboost,,https://xgboost.readthedocs.io/en/latest/,,167898.0,167898.0,https://pypi.org/project/xgboost,34008673.0,34113166.0,https://anaconda.org/conda-forge/xgboost,2025-11-02 08:30:50.786,6678527.0,,,,,1.0,19894.0,,,,,,,,,,
20,PaddlePaddle,PaddlePaddle/Paddle,ml-frameworks,,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000,2025-11-13 14:03:02.000000,2025-11-13 14:03:02,56263.0,5722.0,709.0,57050.0,1007.0,18052.0,23399.0,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,1451.0,46,True,1148.0,2025-09-08 13:41:01,3.2.0,67.0,,paddlepaddle,,,,['paddle'],8849.0,8849.0,https://pypi.org/project/paddlepaddle,770065.0,770204.0,,,,,,,,1.0,15463.0,,,,,,,,,,
21,StatsModels,statsmodels/statsmodels,ml-frameworks,,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000,2025-11-06 13:20:01.000000,2025-11-06 13:20:00,15886.0,3124.0,283.0,4071.0,2761.0,2853.0,11088.0,Statsmodels: statistical modeling and econometrics in Python.,467.0,46,True,142.0,2025-07-07 10:26:06,0.14.5,30.0,,statsmodels,conda-forge/statsmodels,,,,179222.0,179222.0,https://pypi.org/project/statsmodels,24494088.0,24838137.0,https://anaconda.org/conda-forge/statsmodels,2025-10-01 05:55:58.268,22363217.0,,,,,1.0,36.0,,,,,,,,,,
22,ultralytics,ultralytics/ultralytics,image,,https://github.com/ultralytics/ultralytics,https://github.com/ultralytics/ultralytics,AGPL-3.0,2022-09-11 16:39:45.000,2025-11-13 14:06:05.000000,2025-11-13 13:10:32,3266.0,8972.0,226.0,5112.0,250.0,11782.0,48636.0,Ultralytics YOLO.,309.0,45,True,357.0,2025-11-12 15:11:44,8.3.228,100.0,,ultralytics,,,,,56977.0,56977.0,https://pypi.org/project/ultralytics,8019916.0,8020071.0,,,,,,,,1.0,932.0,,,,,,,,,,
23,llama_index,run-llama/llama_index,agents,,https://github.com/run-llama/llama_index,https://github.com/run-llama/llama_index,MIT,2022-11-02 04:24:54.000,2025-11-13 02:17:38.000000,2025-11-13 02:17:38,7277.0,6392.0,259.0,8110.0,225.0,6557.0,45210.0,LlamaIndex is the leading framework for building LLM-powered agents over your data.,1768.0,45,True,322.0,2025-11-10 22:18:42,0.14.8,100.0,,llama_index,,,,,23551.0,23551.0,https://pypi.org/project/llama_index,8319289.0,8319362.0,,,,,,,,2.0,1024.0,,,,,,,,,,
24,jax,google/jax,ml-frameworks,,https://github.com/jax-ml/jax,https://github.com/jax-ml/jax,Apache-2.0,2018-10-25 21:25:02.000,2025-11-13 17:57:06.000000,2025-11-13 15:53:04,31822.0,3194.0,323.0,23317.0,1619.0,5043.0,33958.0,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",984.0,45,True,1976.0,2025-10-15 23:38:34,jax-v0.8.0,100.0,jax-ml/jax,jax,conda-forge/jaxlib,,,,47036.0,47036.0,https://pypi.org/project/jax,12634957.0,12685235.0,https://anaconda.org/conda-forge/jaxlib,2025-11-06 03:25:52.032,3268117.0,,,,,2.0,,,,,,,,,,,
25,litellm,BerriAI/litellm,nlp,,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm,,2023-07-27 00:09:52.000,2025-11-13 17:47:31.000000,2025-11-13 16:17:36,27321.0,4625.0,149.0,8462.0,1045.0,6615.0,31026.0,"Call any LLM API with cost tracking, guardrails, logging and load balancing. 1.8k+ models, 80+ providers, 50+..",999.0,45,True,3152.0,2025-11-13 17:47:31,1.79.1-stable-patch-1,100.0,,litellm,,,,,17578.0,17578.0,https://pypi.org/project/litellm,40679446.0,40679693.0,,,,,,,,1.0,743.0,,,,2.0,,,,,,
26,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2025-11-13 14:04:30.000000,2025-11-13 14:03:03,8769.0,2187.0,423.0,1368.0,524.0,1500.0,24247.0,Data Apps & Dashboards for Python. No JavaScript Required.,190.0,45,True,107.0,2025-11-12 15:53:39,3.3.0,118.0,,dash,conda-forge/dash,,,,89295.0,89295.0,https://pypi.org/project/dash,5684929.0,5717122.0,https://anaconda.org/conda-forge/dash,2025-08-11 10:03:34.775,2092483.0,,,,,1.0,122.0,,,,,,,,,,
27,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2025-11-11 13:05:03.000000,2025-11-11 13:05:03,14839.0,2886.0,444.0,1562.0,260.0,1612.0,14389.0,Suite of libraries and programs for symbolic and statistical natural language processing for English.,480.0,45,True,53.0,,,20.0,,nltk,conda-forge/nltk,,,,410563.0,410563.0,https://pypi.org/project/nltk,43535153.0,43597034.0,https://anaconda.org/conda-forge/nltk,2025-10-01 15:16:27.009,3465344.0,,,,,1.0,,,,,,,,,,,
28,dask,dask/dask,distributed-ml,,https://github.com/dask/dask,https://github.com/dask/dask,BSD-3-Clause,2015-01-04 18:50:00.000,2025-11-12 10:53:50.000000,2025-11-12 10:53:50,9657.0,1786.0,205.0,6399.0,999.0,4459.0,13588.0,Parallel computing with task scheduling.,632.0,45,True,65.0,2025-11-06 16:55:27,2025.11.0,201.0,,dask,conda-forge/dask,,,,77559.0,77559.0,https://pypi.org/project/dask,22404475.0,22623846.0,https://anaconda.org/conda-forge/dask,2025-11-06 20:31:06.029,14478495.0,,,,,1.0,,,,,,stable/dask,,,,,
29,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2025-11-13 14:52:13.000000,2025-11-13 14:52:13,6760.0,9225.0,498.0,3763.0,248.0,9985.0,63732.0,"Turn any PDF or image document into structured data for your AI. A powerful, lightweight OCR toolkit that bridges the..",267.0,44,True,80.0,2025-11-13 14:46:03,3.3.2,27.0,,paddleocr,,,,['paddle'],6203.0,6203.0,https://pypi.org/project/paddleocr,918796.0,951368.0,,,,,,,,1.0,2019492.0,,,,,,,,,,
30,Gradio,gradio-app/gradio,model-serialisation,,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,Apache-2.0,2018-12-19 08:24:04.000,2025-11-13 18:04:16.000000,2025-11-13 00:27:43,8124.0,3087.0,187.0,5760.0,408.0,5751.0,40505.0,"Build and share delightful machine learning apps, all in Python. Star to support our work!.",454.0,44,True,170.0,2025-10-08 20:13:16,gradio@5.49.1,100.0,,gradio,,,,,83871.0,83871.0,https://pypi.org/project/gradio,13106369.0,13106369.0,,,,,,,,1.0,,,,,,,,,,,
31,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Apache-2.0,2019-03-31 00:45:57.000,2025-11-12 15:50:07.000000,2025-11-10 07:57:40,10931.0,3534.0,251.0,10880.0,813.0,6629.0,30432.0,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",1045.0,44,True,184.0,2025-11-05 20:51:48,2.5.6,126.0,Lightning-AI/pytorch-lightning,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],48563.0,48563.0,https://pypi.org/project/pytorch-lightning,10732301.0,10759359.0,https://anaconda.org/conda-forge/pytorch-lightning,2025-09-05 19:54:11.216,1738871.0,,,,,2.0,15380.0,,,,,,,,,,
32,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2025-11-13 05:13:56.000000,2025-11-13 05:13:55,20166.0,1184.0,122.0,4119.0,38.0,1729.0,13024.0,A hyperparameter optimization framework.,327.0,44,True,384.0,2025-11-10 05:13:52,4.6.0,76.0,,optuna,conda-forge/optuna,,,,29900.0,29900.0,https://pypi.org/project/optuna,8092725.0,8145591.0,https://anaconda.org/conda-forge/optuna,2025-11-10 08:13:37.200,3436343.0,,,,,1.0,,,,,,,,,,,
33,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2025-11-13 17:09:23.000000,2025-11-13 17:09:23,8653.0,782.0,59.0,7141.0,692.0,3033.0,10538.0,"The AI developer platform. Use Weights & Biases to train and fine-tune models, and manage models from experimentation..",225.0,44,True,362.0,2025-11-11 21:27:15,0.23.0,100.0,wandb/wandb,wandb,conda-forge/wandb,,,,84425.0,84425.0,https://pypi.org/project/wandb,23008278.0,23027920.0,https://anaconda.org/conda-forge/wandb,2025-10-30 07:48:05.211,1255465.0,,,,,1.0,1280.0,,,,,,,,,,
34,crewAI,crewAIInc/crewAI,agents,,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI,MIT,2023-10-27 03:26:59.000,2025-11-13 16:15:33.000000,2025-11-13 06:55:10,1810.0,5338.0,328.0,2045.0,43.0,1550.0,40358.0,"Framework for orchestrating role-playing, autonomous AI agents. By fostering collaborative intelligence, CrewAI..",267.0,43,True,204.0,2025-11-07 19:20:37,1.4.1,100.0,,crewai,,,,,17485.0,17485.0,https://pypi.org/project/crewai,2161364.0,2161364.0,,,,,,,,2.0,,,,,,,,,,,
35,spaCy,explosion/spaCy,nlp,,https://github.com/explosion/spaCy,https://github.com/explosion/spaCy,MIT,2014-07-03 15:15:40.000,2025-11-13 13:25:50.000000,2025-11-13 13:25:38,16265.0,4535.0,562.0,4072.0,164.0,5565.0,32811.0,Industrial-strength Natural Language Processing (NLP) in Python.,776.0,43,True,19.0,2025-11-13 14:57:22,release-v3.8.9,100.0,,spacy,conda-forge/spacy,,,,140724.0,140724.0,https://pypi.org/project/spacy,18387632.0,18489765.0,https://anaconda.org/conda-forge/spacy,2025-11-09 05:09:18.423,6634814.0,,,,,1.0,5265.0,,,,,,,,,,
36,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2025-11-13 17:42:12.000000,2025-11-11 17:30:19,20867.0,4196.0,428.0,6445.0,797.0,7238.0,20180.0,"Interactive Data Visualization in the browser, from Python.",717.0,43,True,50.0,,,73.0,,bokeh,conda-forge/bokeh,,,,104428.0,104428.0,https://pypi.org/project/bokeh,5320148.0,5595421.0,https://anaconda.org/conda-forge/bokeh,2025-11-07 23:14:50.026,17892801.0,,,,,1.0,,,,,,,,,,,
37,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2025-11-07 03:15:24.000000,2025-11-07 03:15:23,3468.0,3771.0,425.0,4155.0,238.0,2819.0,19869.0,Open standard for machine learning interoperability.,366.0,43,True,153.0,2025-10-10 02:06:42,1.19.1,34.0,,onnx,conda-forge/onnx,,,,49501.0,49501.0,https://pypi.org/project/onnx,13531156.0,13564580.0,https://anaconda.org/conda-forge/onnx,2025-10-11 07:08:08.267,2155821.0,,,,,2.0,25067.0,,,,,,,,,,
38,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,,2010-09-06 00:53:44.000,2025-11-12 02:50:47.000000,2025-11-12 02:50:47,8149.0,3344.0,277.0,4363.0,162.0,3163.0,16336.0,Network Analysis in Python.,795.0,43,True,99.0,2025-05-29 11:58:31,networkx-3.5,63.0,,networkx,conda-forge/networkx,,,,431474.0,431474.0,https://pypi.org/project/networkx,135587146.0,135999008.0,https://anaconda.org/conda-forge/networkx,2025-06-04 23:05:28.954,25947310.0,,,,,1.0,113.0,,,,,,,,,,
39,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2025-11-13 18:01:13.000000,2025-10-29 20:25:57,5249.0,2160.0,1661.0,5213.0,419.0,2810.0,13592.0,WebGL2 powered visualization framework.,306.0,43,True,48.0,2025-10-16 22:26:55,9.2.2,100.0,,pydeck,conda-forge/pydeck,,,['jupyter'],9250.0,9250.0,https://pypi.org/project/pydeck,16475582.0,17129891.0,https://anaconda.org/conda-forge/pydeck,2025-04-22 14:57:20.802,856094.0,,,,,1.0,,deck.gl,https://www.npmjs.com/package/deck.gl,640933.0,,,,,,,
40,ollama,jmorganca/ollama,agents,,https://github.com/ollama/ollama,https://github.com/ollama/ollama,MIT,2023-06-26 19:39:32.000,2025-11-13 16:33:10.000000,2025-11-13 04:49:33,4789.0,13335.0,881.0,4146.0,1869.0,6798.0,155889.0,"Get up and running with OpenAI gpt-oss, DeepSeek-R1, Gemma 3 and other models.",551.0,42,True,314.0,2025-11-05 21:41:21,0.12.10,100.0,ollama/ollama,,,,,,71.0,71.0,,,4772544.0,,,,,,,,2.0,85905799.0,,,,,,,,,,
41,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2025-11-12 19:46:53.000000,2025-11-12 19:39:51,1629.0,4018.0,490.0,1683.0,227.0,2473.0,37932.0,A library for efficient similarity search and clustering of dense vectors.,257.0,42,True,72.0,2025-11-12 17:18:44,1.13.0,21.0,,pymilvus,conda-forge/faiss,,,,4963.0,4963.0,https://pypi.org/project/pymilvus,3401609.0,3449092.0,https://anaconda.org/conda-forge/faiss,2025-04-22 14:57:26.087,3086400.0,,,,,1.0,,,,,,,,,,,
42,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2025-11-08 17:45:50.966000,2025-11-06 00:06:40,2992.0,4949.0,315.0,671.0,52.0,959.0,35764.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",183.0,42,True,83.0,2025-11-05 04:08:03,1.0.22,72.0,huggingface/pytorch-image-models,timm,conda-forge/timm,,,['pytorch'],61880.0,61880.0,https://pypi.org/project/timm,11743251.0,11858611.0,https://anaconda.org/conda-forge/timm,2025-11-08 17:45:50.966,476819.0,,,,,1.0,8416999.0,,,,,,,,,,
