,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
10,langchain,langchain-ai/langchain,nlp,,https://github.com/langchain-ai/langchain,https://github.com/langchain-ai/langchain,MIT,2022-10-17 02:58:36.000,2024-05-02 18:01:53.000,2024-05-02 17:59:19,9119.0,1856.0,12640.0,653.0,11979.0,892.0,5757.0,83862.0,Build context-aware reasoning applications.,2396.0,49,True,2024-05-01 22:08:37,langchain-openai==0.1.5,100.0,langchain,,,,,79477.0,79477.0,https://pypi.org/project/langchain,8460215.0,8460215.0,,,,,,,,1.0,,,,,,,,,,,,
11,Matplotlib,matplotlib/matplotlib,data-viz,,https://github.com/matplotlib/matplotlib,https://github.com/matplotlib/matplotlib,,2011-02-19 03:17:12.000,2024-05-02 17:07:17.000,2024-05-02 11:34:42,50234.0,570.0,7245.0,595.0,17932.0,1163.0,9040.0,19306.0,matplotlib: plotting with Python.,1670.0,48,True,2024-04-04 00:27:55,3.8.4,84.0,matplotlib,conda-forge/matplotlib,,,,1175251.0,1175251.0,https://pypi.org/project/matplotlib,63785641.0,64280533.0,https://anaconda.org/conda-forge/matplotlib,2024-04-09 16:56:24.718,23259942.0,,,,,1.0,,,,,,,,,,,,
12,Pillow,python-pillow/Pillow,image,,https://github.com/python-pillow/Pillow,https://github.com/python-pillow/Pillow,PIL,2012-07-24 21:38:39.000,2024-05-02 03:43:24.000,2024-04-30 09:37:37,17754.0,620.0,1987.0,220.0,4811.0,75.0,2991.0,11718.0,Python Imaging Library (Fork).,467.0,48,True,2024-04-01 12:34:53,10.3.0,55.0,Pillow,conda-forge/pillow,,,,1639786.0,1639786.0,https://pypi.org/project/Pillow,96684730.0,97526054.0,https://anaconda.org/conda-forge/pillow,2024-04-03 15:56:48.771,38700922.0,,,,,1.0,,,,,,,,,,,,
13,Streamlit,streamlit/streamlit,model-serialisation,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2024-05-02 17:59:01.000,2024-05-01 22:23:24,6284.0,207.0,2758.0,313.0,4398.0,772.0,3320.0,31810.0,Streamlit A faster way to build and share data apps.,227.0,46,True,2024-05-02 17:44:20,1.34.0,78.0,streamlit,,,,,369018.0,369018.0,https://pypi.org/project/streamlit,4051517.0,4051517.0,,,,,,,,1.0,,,,,,,,,,,,
14,SymPy,sympy/sympy,others,,https://github.com/sympy/sympy,https://github.com/sympy/sympy,,2010-04-30 20:37:14.000,2024-05-02 16:19:28.000,2024-05-02 08:55:42,57571.0,492.0,4238.0,295.0,13130.0,4325.0,8728.0,12405.0,A computer algebra system written in pure Python.,1298.0,46,True,2024-03-31 22:49:13,1.12.1rc1,46.0,sympy,conda-forge/sympy,,,,131596.0,131596.0,https://pypi.org/project/sympy,27892896.0,27952990.0,https://anaconda.org/conda-forge/sympy,2023-06-16 13:17:18.981,5370494.0,,,,,1.0,539842.0,,,,,,,,,,,
15,Ray,ray-project/ray,distributed-ml,,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000,2024-05-02 18:11:49.000,2024-05-02 16:55:05,21491.0,920.0,5164.0,473.0,27407.0,3204.0,14206.0,31170.0,Ray is a unified framework for scaling AI and Python applications. Ray consists of a core distributed runtime and a..,1011.0,45,True,2024-05-01 21:58:22,ray-2.20.0,83.0,ray,conda-forge/ray-tune,,,,15136.0,15136.0,https://pypi.org/project/ray,4442785.0,4447831.0,https://anaconda.org/conda-forge/ray-tune,2024-04-27 07:43:08.400,206812.0,,,,,1.0,211.0,,,,,,,,,,,
16,jax,google/jax,ml-frameworks,,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000,2024-05-02 17:59:41.000,2024-05-02 17:59:35,20507.0,1297.0,2528.0,322.0,13331.0,1288.0,3837.0,28021.0,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",683.0,45,True,2024-04-03 22:09:19,jax-v0.4.26,99.0,jax,conda-forge/jaxlib,,,,24662.0,24662.0,https://pypi.org/project/jax,6179583.0,6203951.0,https://anaconda.org/conda-forge/jaxlib,2024-04-07 22:22:00.984,1145299.0,,,,,1.0,,,,,,,,,,,,
17,XGBoost,dmlc/xgboost,ml-frameworks,,https://github.com/dmlc/xgboost,https://github.com/dmlc/xgboost,Apache-2.0,2014-02-06 17:28:03.000,2024-05-01 02:49:46.000,2024-04-28 22:33:46,6827.0,81.0,8169.0,912.0,5108.0,376.0,4753.0,25595.0,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C++ and..",640.0,45,True,2023-12-19 10:07:53,2.0.3,56.0,xgboost,conda-forge/xgboost,,https://xgboost.readthedocs.io/en/latest/,,89633.0,89633.0,https://pypi.org/project/xgboost,19234545.0,19337221.0,https://anaconda.org/conda-forge/xgboost,2024-04-18 01:21:37.436,4719923.0,,,,,1.0,8510.0,,,,,,,,,,,
18,PaddlePaddle,PaddlePaddle/Paddle,ml-frameworks,,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000,2024-05-02 17:20:44.000,2024-04-30 10:47:27,48117.0,1651.0,5296.0,721.0,45861.0,948.0,16990.0,21624.0,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,1195.0,45,True,2024-04-09 11:19:43,2.6.1,62.0,paddlepaddle,,,,['paddle'],5017.0,5017.0,https://pypi.org/project/paddlepaddle,268461.0,268626.0,,,,,,,,1.0,15369.0,,,,,,,,,,,
19,StatsModels,statsmodels/statsmodels,ml-frameworks,,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000,2024-05-02 15:06:37.000,2024-04-19 16:08:39,15315.0,46.0,2646.0,280.0,3877.0,2604.0,2753.0,9563.0,Statsmodels: statistical modeling and econometrics in Python.,426.0,45,True,2024-04-17 08:07:37,0.14.2,27.0,statsmodels,conda-forge/statsmodels,,,,122232.0,122232.0,https://pypi.org/project/statsmodels,17547033.0,17821305.0,https://anaconda.org/conda-forge/statsmodels,2023-12-14 18:03:00.804,12890825.0,,,,,1.0,31.0,,,,,,,,,,,
20,spaCy,explosion/spaCy,nlp,,https://github.com/explosion/spaCy,https://github.com/explosion/spaCy,MIT,2014-07-03 15:15:40.000,2024-05-02 14:48:10.000,2024-05-02 14:46:41,16130.0,18.0,4219.0,555.0,3998.0,89.0,5494.0,28779.0,Industrial-strength Natural Language Processing (NLP) in Python.,751.0,44,True,2024-02-15 19:16:59,3.7.4,100.0,spacy,conda-forge/spacy,,,,86901.0,86901.0,https://pypi.org/project/spacy,8899386.0,8971845.0,https://anaconda.org/conda-forge/spacy,2024-04-04 16:04:13.461,3405605.0,,,,,1.0,,,,,,,,,,,,
21,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Apache-2.0,2019-03-31 00:45:57.000,2024-05-02 17:41:31.000,2024-05-01 22:45:35,10278.0,169.0,3197.0,246.0,10092.0,722.0,6178.0,26953.0,"Pretrain, finetune and deploy AI models on multiple GPUs, TPUs with zero code changes.",945.0,44,True,2024-05-01 22:50:46,2.2.4,111.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],31753.0,31753.0,https://pypi.org/project/pytorch-lightning,5026957.0,5050775.0,https://anaconda.org/conda-forge/pytorch-lightning,2024-04-12 18:53:30.868,1109762.0,,,,,2.0,7472.0,Lightning-AI/pytorch-lightning,,,,,,,,,,
22,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2024-05-02 17:44:28.000,2024-05-02 01:18:27,5772.0,466.0,3815.0,289.0,8044.0,1171.0,2419.0,17317.0,Open source platform for the machine learning lifecycle.,726.0,44,True,2024-04-17 13:49:52,2.12.1,88.0,mlflow,conda-forge/mlflow,,,,34395.0,34395.0,https://pypi.org/project/mlflow,13488690.0,13529017.0,https://anaconda.org/conda-forge/mlflow,2024-04-19 15:11:57.032,1895386.0,,,,,1.0,,,,,,,,,,,,
23,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2024-05-01 21:21:41.000,2024-05-01 21:21:36,6470.0,130.0,2449.0,279.0,1633.0,1438.0,1404.0,15309.0,The interactive graphing library for Python This project now includes Plotly Express!.,262.0,44,True,2024-05-01 14:04:11,5.22.0,99.0,plotly,conda-forge/plotly,,,,261499.0,261499.0,https://pypi.org/project/plotly,15955930.0,16080914.0,https://anaconda.org/conda-forge/plotly,2024-04-17 19:12:51.910,5668844.0,,,,,1.0,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,6884.0,,,,,,,
24,dask,dask/dask,distributed-ml,,https://github.com/dask/dask,https://github.com/dask/dask,BSD-3-Clause,2015-01-04 18:50:00.000,2024-05-02 18:01:51.000,2024-05-02 18:01:51,8175.0,111.0,1640.0,211.0,5805.0,863.0,4155.0,12021.0,Parallel computing with task scheduling.,600.0,44,True,2024-04-19 21:09:26,2024.4.2,171.0,dask,conda-forge/dask,,,,59716.0,59716.0,https://pypi.org/project/dask,7838209.0,8068088.0,https://anaconda.org/conda-forge/dask,2024-04-20 03:30:51.092,11034239.0,,,,,1.0,,,,,,stable/dask,,,,,,
25,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2024-05-02 15:05:54.000,2024-04-30 18:04:15,4869.0,235.0,2015.0,1684.0,4721.0,261.0,2680.0,11711.0,WebGL2 powered visualization framework.,260.0,44,True,2024-04-29 13:49:17,9.0.12,100.0,pydeck,conda-forge/pydeck,,,['jupyter'],7509.0,7509.0,https://pypi.org/project/pydeck,3314377.0,3766796.0,https://anaconda.org/conda-forge/pydeck,2023-06-16 19:17:51.392,508582.0,,,,,1.0,,,deck.gl,https://www.npmjs.com/package/deck.gl,442447.0,,,,,,,
26,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2024-05-02 13:41:09.000,2024-05-02 13:41:08,5825.0,70.0,1603.0,193.0,4989.0,608.0,1228.0,6548.0,TensorFlows Visualization Toolkit.,319.0,44,True,2024-02-16 19:55:52,2.16.2,60.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],231010.0,231010.0,https://pypi.org/project/tensorboard,28628932.0,28727426.0,https://anaconda.org/conda-forge/tensorboard,2024-02-18 19:53:36.212,4629222.0,,,,,1.0,,,,,,,,,,,,
27,Keras,keras-team/keras,ml-frameworks,,https://github.com/keras-team/keras,https://github.com/keras-team/keras,Apache-2.0,2015-03-28 00:35:42.000,2024-05-02 04:17:26.000,2024-05-01 17:03:00,10645.0,357.0,18668.0,1908.0,7158.0,188.0,11637.0,60971.0,Deep Learning for humans.,1293.0,43,True,2024-04-26 23:21:04,3.3.3,67.0,keras,conda-forge/keras,,https://keras.io,['tensorflow'],,,https://pypi.org/project/keras,18007216.0,18080791.0,https://anaconda.org/conda-forge/keras,2024-04-27 08:28:33.749,3458033.0,,,,,2.0,,,,,,,,,,,,
28,llama_index,run-llama/llama_index,nlp,,https://github.com/run-llama/llama_index,https://github.com/run-llama/llama_index,MIT,2022-11-02 04:24:54.000,2024-05-02 17:44:19.000,2024-05-02 17:07:19,4067.0,1239.0,4163.0,226.0,4556.0,665.0,3104.0,31246.0,LlamaIndex is a data framework for your LLM applications.,898.0,43,True,2024-04-28 08:57:20,0.10.33,100.0,llama-index,,,,,7590.0,7590.0,https://pypi.org/project/llama-index,989126.0,989240.0,,,,,,,,1.0,686.0,,,,,,,,,,,
29,Gradio,gradio-app/gradio,model-serialisation,,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,Apache-2.0,2018-12-19 08:24:04.000,2024-05-02 17:58:25.000,2024-05-02 17:58:25,6567.0,342.0,2117.0,156.0,3671.0,488.0,3655.0,29033.0,"Build and share delightful machine learning apps, all in Python. Star to support our work!.",290.0,43,True,2024-04-26 18:20:33,@gradio/preview@0.8.3,100.0,gradio,,,,,28869.0,28869.0,https://pypi.org/project/gradio,6147076.0,6147076.0,,,,,,,,1.0,,,,,,,,,,,,
30,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2024-05-02 16:53:54.000,2024-04-29 20:14:06,20473.0,97.0,4109.0,442.0,6051.0,735.0,6879.0,18847.0,"Interactive Data Visualization in the browser, from Python.",693.0,43,True,,,60.0,bokeh,conda-forge/bokeh,,,,86995.0,86995.0,https://pypi.org/project/bokeh,5313160.0,5606378.0,https://anaconda.org/conda-forge/bokeh,2024-04-12 05:55:15.282,13781275.0,,,,,1.0,,,,,,,,,,,,
31,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2024-05-02 12:57:55.000,2024-05-01 20:33:13,2724.0,76.0,3540.0,439.0,3206.0,277.0,2419.0,16881.0,Open standard for machine learning interoperability.,314.0,43,True,2024-03-25 15:40:18,1.16.0,28.0,onnx,conda-forge/onnx,,,,27064.0,27064.0,https://pypi.org/project/onnx,5514666.0,5535633.0,https://anaconda.org/conda-forge/onnx,2024-03-26 22:34:37.040,973361.0,,,,,1.0,20401.0,,,,,,,,,,,
32,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2024-05-01 20:52:43.000,2024-05-01 17:57:55,3462.0,47.0,3697.0,437.0,3125.0,338.0,2963.0,16068.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",301.0,43,True,2024-01-26 02:11:11,4.3.0,31.0,lightgbm,conda-forge/lightgbm,,,,32335.0,32335.0,https://pypi.org/project/lightgbm,7674400.0,7728695.0,https://anaconda.org/conda-forge/lightgbm,2024-01-26 13:26:41.503,2274708.0,,,,,2.0,220853.0,,,,,,,,,,,
33,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2024-04-30 16:33:12.611,2024-04-25 14:36:49,3234.0,5.0,1793.0,259.0,1103.0,129.0,2366.0,11965.0,Statistical data visualization in Python.,212.0,43,True,2024-01-25 13:21:20,0.13.2,37.0,seaborn,conda-forge/seaborn,,,,399486.0,399486.0,https://pypi.org/project/seaborn,17508773.0,17691348.0,https://anaconda.org/conda-forge/seaborn,2024-04-30 16:33:12.611,8580910.0,,,,,1.0,386.0,,,,,,,,,,,
34,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2024-05-02 05:17:49.000,2024-04-30 16:07:22,2654.0,64.0,3094.0,241.0,860.0,1115.0,1327.0,21671.0,A game theoretic approach to explain the output of any machine learning model.,239.0,42,True,2024-03-08 11:43:15,0.45.0,53.0,shap,conda-forge/shap,,,,17131.0,17131.0,https://pypi.org/project/shap,7233965.0,7299323.0,https://anaconda.org/conda-forge/shap,2024-04-03 17:47:00.611,2679680.0,,,,,1.0,,shap/shap,,,,,,,,,,
35,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2024-05-01 20:03:51.000,2024-04-22 15:43:08,7425.0,293.0,1947.0,418.0,1058.0,781.0,904.0,20528.0,Data Apps & Dashboards for Python. No JavaScript Required.,153.0,42,True,2024-03-06 20:00:34,2.16.1,106.0,dash,conda-forge/dash,,,,62227.0,62227.0,https://pypi.org/project/dash,2810836.0,2837680.0,https://anaconda.org/conda-forge/dash,2024-03-10 12:59:07.948,1261659.0,,,,,1.0,70.0,,,,,,,,,,,
36,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,,2010-09-06 00:53:44.000,2024-05-02 07:37:57.000,2024-05-01 19:45:54,7682.0,99.0,3062.0,281.0,3755.0,169.0,2987.0,14202.0,Network Analysis in Python.,717.0,42,True,2024-04-06 13:09:07,networkx-3.3,56.0,networkx,conda-forge/networkx,,,,248043.0,248043.0,https://pypi.org/project/networkx,52620447.0,52965054.0,https://anaconda.org/conda-forge/networkx,2024-04-08 01:42:36.044,15507350.0,,,,,1.0,67.0,,,,,,,,,,,
37,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2024-05-02 18:06:38.000,2024-05-02 17:52:23,6440.0,347.0,596.0,55.0,4438.0,819.0,2281.0,8229.0,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,176.0,42,True,2024-04-03 20:37:46,0.16.6,100.0,wandb,conda-forge/wandb,,,,44188.0,44188.0,https://pypi.org/project/wandb,12679798.0,12690466.0,https://anaconda.org/conda-forge/wandb,2024-03-25 23:14:36.046,490767.0,,,,,1.0,,wandb/wandb,,,,,,,,,,
38,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2024-05-02 17:27:27.000,2024-04-30 05:39:15,13931.0,101.0,2123.0,186.0,4404.0,542.0,2072.0,5877.0,Image processing in Python.,660.0,42,True,2024-04-20 19:13:37,0.23.2,29.0,scikit-image,conda-forge/scikit-image,,,,179226.0,179226.0,https://pypi.org/project/scikit-image,13679023.0,13810441.0,https://anaconda.org/conda-forge/scikit-image,2023-10-11 16:58:18.971,6176666.0,,,,,1.0,,,,,,,,,,,,
39,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2024-05-02 17:43:58.000,2024-04-29 23:39:12,2280.0,168.0,3735.0,330.0,2705.0,915.0,1606.0,32816.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",306.0,41,True,2024-04-23 23:25:20,0.14.2,74.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],6826.0,6826.0,https://pypi.org/project/deepspeed,508056.0,508400.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,17907.0,1.0,,,,,,,,,,,,
40,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2024-04-30 23:59:10.000,2024-04-30 17:13:38,2214.0,69.0,4465.0,304.0,463.0,65.0,801.0,29838.0,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, NFNet, Vision Transformer (ViT),..",135.0,41,True,2024-02-19 19:35:21,0.9.16,55.0,timm,conda-forge/timm,,,['pytorch'],27591.0,27591.0,https://pypi.org/project/timm,5175402.0,5286947.0,https://anaconda.org/conda-forge/timm,2024-02-21 16:25:26.726,142381.0,,,,,1.0,6507031.0,huggingface/pytorch-image-models,,,,,,,,,,
41,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2024-05-02 15:41:16.000,2024-05-01 12:57:32,1383.0,66.0,2271.0,132.0,405.0,1013.0,926.0,13829.0,Multilingual Sentence & Image Embeddings with BERT.,157.0,41,True,2024-04-17 13:16:06,2.7.0,40.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],31457.0,31457.0,https://pypi.org/project/sentence-transformers,4276014.0,4281368.0,https://anaconda.org/conda-forge/sentence-transformers,2024-04-17 14:59:51.983,235615.0,,,,,1.0,,,,,,,,,,,,
