,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
10,langchain,langchain-ai/langchain,nlp,,https://github.com/langchain-ai/langchain,https://github.com/langchain-ai/langchain,MIT,2022-10-17 02:58:36.000,2024-10-31 18:00:16.000000,2024-10-31 18:00:16,11750.0,1007.0,14918.0,688.0,15677.0,501.0,7310.0,94179.0,Build context-aware reasoning applications.,2928.0,49,True,2024-10-31 00:53:22,langchain-community==0.3.4,100.0,langchain,,,,,141883.0,141883.0,https://pypi.org/project/langchain,18338226.0,18338226.0,,,,,,,,1.0,,,,,,,,,,,,
11,Matplotlib,matplotlib/matplotlib,data-viz,,https://github.com/matplotlib/matplotlib,https://github.com/matplotlib/matplotlib,,2011-02-19 03:17:12.000,2024-10-31 10:21:35.000000,2024-10-31 10:21:34,51279.0,434.0,7447.0,592.0,18482.0,1201.0,9338.0,20217.0,matplotlib: plotting with Python.,1742.0,48,True,2024-08-13 00:10:52,3.9.2,87.0,matplotlib,conda-forge/matplotlib,,,,1392795.0,1392795.0,https://pypi.org/project/matplotlib,76794512.0,77305136.0,https://anaconda.org/conda-forge/matplotlib,2024-09-12 20:10:05.995,26552488.0,,,,,1.0,,,,,,,,,,,,
12,Pillow,python-pillow/Pillow,image,,https://github.com/python-pillow/Pillow,https://github.com/python-pillow/Pillow,PIL,2012-07-24 21:38:39.000,2024-10-29 15:50:25.000000,2024-10-29 15:50:25,18767.0,510.0,2093.0,220.0,5151.0,76.0,3100.0,12233.0,Python Imaging Library (Fork).,479.0,48,True,2024-10-15 14:29:17,11.0.0,57.0,Pillow,conda-forge/pillow,,,,1888922.0,1888922.0,https://pypi.org/project/Pillow,124303765.0,125200330.0,https://anaconda.org/conda-forge/pillow,2024-10-18 22:08:55.292,45724861.0,,,,,1.0,,,,,,,,,,,,
13,SymPy,sympy/sympy,others,,https://github.com/sympy/sympy,https://github.com/sympy/sympy,,2010-04-30 20:37:14.000,2024-10-30 21:44:53.000000,2024-10-30 21:44:52,59084.0,547.0,4361.0,291.0,13473.0,4414.0,8898.0,12956.0,A computer algebra system written in pure Python.,1333.0,47,True,2024-09-18 21:54:45,1.13.3,55.0,sympy,conda-forge/sympy,,,,183641.0,183641.0,https://pypi.org/project/sympy,30235957.0,30371180.0,https://anaconda.org/conda-forge/sympy,2024-10-09 14:38:28.134,6950933.0,,,,,1.0,550062.0,,,,,,,,,,,
14,Streamlit,streamlit/streamlit,model-serialisation,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2024-10-31 17:15:06.000000,2024-10-31 17:15:01,6756.0,247.0,3044.0,320.0,5031.0,943.0,3669.0,35435.0,Streamlit A faster way to build and share data apps.,246.0,46,True,2024-10-01 17:36:45,1.39.0,84.0,streamlit,,,,,564792.0,564792.0,https://pypi.org/project/streamlit,7155039.0,7155039.0,,,,,,,,1.0,,,,,,,,,,,,
15,XGBoost,dmlc/xgboost,ml-frameworks,,https://github.com/dmlc/xgboost,https://github.com/dmlc/xgboost,Apache-2.0,2014-02-06 17:28:03.000,2024-10-29 21:33:36.986000,2024-10-29 18:32:27,7155.0,140.0,8229.0,908.0,5626.0,397.0,4911.0,26250.0,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C++ and..",652.0,46,True,2024-10-23 14:31:13,2.1.2,60.0,xgboost,conda-forge/xgboost,,https://xgboost.readthedocs.io/en/latest/,,113841.0,113841.0,https://pypi.org/project/xgboost,28155523.0,28261268.0,https://anaconda.org/conda-forge/xgboost,2024-10-29 21:33:36.986,5388379.0,,,,,1.0,11676.0,,,,,,,,,,,
16,Ray,ray-project/ray,distributed-ml,,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000,2024-10-31 18:12:21.000000,2024-10-31 18:04:01,22915.0,613.0,5619.0,472.0,29374.0,3600.0,15200.0,33688.0,Ray is an AI compute engine. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML..,1089.0,45,True,2024-10-23 21:57:05,ray-2.38.0,97.0,ray,conda-forge/ray-tune,,,,18661.0,18661.0,https://pypi.org/project/ray,5952977.0,5962632.0,https://anaconda.org/conda-forge/ray-tune,2024-10-30 16:31:33.519,444065.0,,,,,1.0,241.0,,,,,,,,,,,
17,jax,google/jax,ml-frameworks,,https://github.com/jax-ml/jax,https://github.com/jax-ml/jax,Apache-2.0,2018-10-25 21:25:02.000,2024-10-31 18:00:37.000000,2024-10-31 17:53:27,23901.0,1628.0,2743.0,335.0,16087.0,1420.0,4250.0,30373.0,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",776.0,45,True,2024-10-22 21:01:49,jax-v0.4.35,100.0,jax,conda-forge/jaxlib,,,,31941.0,31941.0,https://pypi.org/project/jax,4101122.0,4135870.0,https://anaconda.org/conda-forge/jaxlib,2024-10-24 10:52:07.546,1806923.0,,,,,1.0,,jax-ml/jax,,,,,,,,,,
18,PaddlePaddle,PaddlePaddle/Paddle,ml-frameworks,,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000,2024-10-31 11:45:44.000000,2024-10-31 11:37:06,51445.0,1374.0,5434.0,717.0,50478.0,955.0,17426.0,22223.0,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,1292.0,45,True,2024-06-27 10:00:34,3.0.0-beta0,63.0,paddlepaddle,,,,['paddle'],6176.0,6176.0,https://pypi.org/project/paddlepaddle,309970.0,310127.0,,,,,,,,1.0,15410.0,,,,,,,,,,,
19,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2024-10-31 16:11:17.000000,2024-10-31 15:46:10,6891.0,215.0,2514.0,275.0,1729.0,524.0,2449.0,16215.0,The interactive graphing library for Python This project now includes Plotly Express!.,277.0,45,True,2024-09-12 15:42:27,5.24.1,103.0,plotly,conda-forge/plotly,,,,318704.0,318704.0,https://pypi.org/project/plotly,19515896.0,19659981.0,https://anaconda.org/conda-forge/plotly,2024-09-12 22:24:43.567,7326327.0,,,,,1.0,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,5853.0,,,,,,,
20,StatsModels,statsmodels/statsmodels,ml-frameworks,,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000,2024-10-28 23:44:12.000000,2024-10-28 23:44:12,15563.0,102.0,2702.0,283.0,3951.0,2662.0,2797.0,10098.0,Statsmodels: statistical modeling and econometrics in Python.,446.0,45,True,2024-10-03 15:37:29,0.14.4,29.0,statsmodels,conda-forge/statsmodels,,,,140540.0,140540.0,https://pypi.org/project/statsmodels,16160452.0,16458371.0,https://anaconda.org/conda-forge/statsmodels,2024-10-03 20:40:26.151,15491824.0,,,,,1.0,35.0,,,,,,,,,,,
21,ultralytics,ultralytics/ultralytics,image,,https://github.com/ultralytics/ultralytics,https://github.com/ultralytics/ultralytics,AGPL-3.0,2022-09-11 16:39:45.000,2024-10-31 17:52:27.000000,2024-10-31 17:18:28,1830.0,397.0,5906.0,178.0,3176.0,1135.0,8112.0,31843.0,Ultralytics YOLO11.,194.0,44,True,2024-10-31 12:38:05,8.3.26,100.0,ultralytics,,,,,27873.0,27873.0,https://pypi.org/project/ultralytics,4608500.0,4608500.0,,,,,,,,1.0,,,,,,,,,,,,
22,spaCy,explosion/spaCy,nlp,,https://github.com/explosion/spaCy,https://github.com/explosion/spaCy,MIT,2014-07-03 15:15:40.000,2024-10-23 10:43:24.000000,2024-10-23 10:42:54,16212.0,78.0,4321.0,562.0,4026.0,135.0,5521.0,30060.0,Industrial-strength Natural Language Processing (NLP) in Python.,762.0,44,True,2024-10-01 18:19:33,release-v3.8.2,100.0,spacy,conda-forge/spacy,,,,103133.0,103133.0,https://pypi.org/project/spacy,13998663.0,14083159.0,https://anaconda.org/conda-forge/spacy,2024-09-22 12:43:59.353,4393575.0,,,,,1.0,405.0,,,,,,,,,,,
23,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2024-10-31 17:14:01.000000,2024-10-31 14:09:24,6710.0,379.0,4103.0,303.0,9397.0,1319.0,2605.0,18652.0,Open source platform for the machine learning lifecycle.,786.0,44,True,2024-10-31 08:34:32,2.17.2,100.0,mlflow,conda-forge/mlflow,,,,45035.0,45035.0,https://pypi.org/project/mlflow,16329669.0,16376249.0,https://anaconda.org/conda-forge/mlflow,2024-10-28 03:42:38.847,2422209.0,,,,,1.0,,,,,,,,,,,,
24,dask,dask/dask,distributed-ml,,https://github.com/dask/dask,https://github.com/dask/dask,BSD-3-Clause,2015-01-04 18:50:00.000,2024-10-31 14:16:57.000000,2024-10-31 14:16:57,8355.0,105.0,1677.0,212.0,6001.0,917.0,4281.0,12552.0,Parallel computing with task scheduling.,612.0,44,True,2024-10-17 09:20:07,2024.10.0,184.0,dask,conda-forge/dask,,,,66110.0,66110.0,https://pypi.org/project/dask,12426272.0,12655327.0,https://anaconda.org/conda-forge/dask,2024-10-18 13:49:42.706,12139919.0,,,,,1.0,,,,,,stable/dask,,,,,,
25,Keras,keras-team/keras,ml-frameworks,,https://github.com/keras-team/keras,https://github.com/keras-team/keras,Apache-2.0,2015-03-28 00:35:42.000,2024-10-31 17:08:43.000000,2024-10-31 17:08:43,11088.0,226.0,18781.0,1911.0,7520.0,243.0,11946.0,61971.0,Deep Learning for humans.,1340.0,43,True,2024-10-03 19:44:23,3.6.0,71.0,keras,conda-forge/keras,,https://keras.io,['tensorflow'],,,https://pypi.org/project/keras,13704638.0,13777114.0,https://anaconda.org/conda-forge/keras,2024-10-07 20:46:42.672,3768764.0,,,,,2.0,,,,,,,,,,,,
26,llama_index,run-llama/llama_index,nlp,,https://github.com/run-llama/llama_index,https://github.com/run-llama/llama_index,MIT,2022-11-02 04:24:54.000,2024-10-31 17:42:39.000000,2024-10-31 17:42:39,5503.0,662.0,5100.0,244.0,6150.0,535.0,4868.0,36421.0,LlamaIndex is a data framework for your LLM applications.,1301.0,43,True,2024-10-25 05:03:13,0.11.20,100.0,llama-index,,,,,13501.0,13501.0,https://pypi.org/project/llama-index,2844725.0,2844817.0,,,,,,,,1.0,830.0,,,,,,,,,,,
27,Gradio,gradio-app/gradio,model-serialisation,,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,Apache-2.0,2018-12-19 08:24:04.000,2024-10-31 17:45:15.000000,2024-10-31 05:51:41,7175.0,293.0,2506.0,174.0,4556.0,437.0,4498.0,33574.0,"Build and share delightful machine learning apps, all in Python. Star to support our work!.",340.0,43,True,2024-10-25 23:33:10,@gradio/lite@5.4.0,100.0,gradio,,,,,44961.0,44961.0,https://pypi.org/project/gradio,6723784.0,6723784.0,,,,,,,,1.0,,,,,,,,,,,,
28,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Apache-2.0,2019-03-31 00:45:57.000,2024-10-31 15:17:01.000000,2024-10-21 15:15:31,10434.0,42.0,3314.0,250.0,10294.0,807.0,6306.0,28293.0,"Pretrain, finetune ANY AI model of ANY size on multiple GPUs, TPUs with zero code changes.",975.0,43,True,2024-08-07 09:44:30,2.4.0,118.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],38027.0,38027.0,https://pypi.org/project/pytorch-lightning,6615609.0,6641318.0,https://anaconda.org/conda-forge/pytorch-lightning,2024-08-07 15:45:27.965,1323589.0,,,,,2.0,10262.0,Lightning-AI/pytorch-lightning,,,,,,,,,,
29,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2024-10-21 22:22:20.000000,2024-10-15 08:44:34,2771.0,50.0,3203.0,243.0,976.0,741.0,1803.0,22771.0,A game theoretic approach to explain the output of any machine learning model.,251.0,43,True,2024-06-27 10:06:50,0.46.0,55.0,shap,conda-forge/shap,,,,21378.0,21378.0,https://pypi.org/project/shap,6438775.0,6529393.0,https://anaconda.org/conda-forge/shap,2024-05-08 21:55:59.406,4168467.0,,,,,1.0,,shap/shap,,,,,,,,,,
30,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2024-10-31 10:24:32.000000,2024-10-23 19:41:35,7723.0,138.0,2019.0,423.0,1143.0,450.0,1357.0,21402.0,Data Apps & Dashboards for Python. No JavaScript Required.,167.0,43,True,2024-09-12 16:11:13,2.18.1,110.0,dash,conda-forge/dash,,,,71112.0,71112.0,https://pypi.org/project/dash,3559010.0,3588531.0,https://anaconda.org/conda-forge/dash,2024-09-14 04:47:51.793,1535090.0,,,,,1.0,85.0,,,,,,,,,,,
31,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2024-10-31 16:28:11.000000,2024-10-31 16:28:06,20636.0,74.0,4131.0,437.0,6196.0,737.0,6991.0,19328.0,"Interactive Data Visualization in the browser, from Python.",702.0,43,True,,,65.0,bokeh,conda-forge/bokeh,,,,94012.0,94012.0,https://pypi.org/project/bokeh,4087084.0,4379961.0,https://anaconda.org/conda-forge/bokeh,2024-10-14 19:05:13.977,15229642.0,,,,,1.0,,,,,,,,,,,,
32,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2024-10-30 18:33:03.000000,2024-10-28 11:18:25,2885.0,104.0,3608.0,437.0,3434.0,302.0,2528.0,17860.0,Open standard for machine learning interoperability.,326.0,43,True,2024-10-01 17:57:22,1.17.0,31.0,onnx,conda-forge/onnx,,,,35191.0,35191.0,https://pypi.org/project/onnx,5943189.0,5968450.0,https://anaconda.org/conda-forge/onnx,2024-10-21 21:30:32.889,1299928.0,,,,,1.0,22148.0,,,,,,,,,,,
33,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2024-10-31 13:48:50.000000,2024-10-31 13:48:47,3595.0,50.0,3756.0,434.0,3280.0,341.0,3071.0,16660.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",320.0,43,True,2024-07-25 22:10:25,4.5.0,33.0,lightgbm,conda-forge/lightgbm,,,,39216.0,39216.0,https://pypi.org/project/lightgbm,9319709.0,9379456.0,https://anaconda.org/conda-forge/lightgbm,2024-10-10 08:17:38.424,2797808.0,,,,,2.0,238424.0,,,,,,,,,,,
34,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2024-09-25 08:35:09.000000,2024-09-25 08:35:04,14681.0,66.0,2799.0,463.0,1494.0,253.0,1558.0,13569.0,Suite of libraries and programs for symbolic and statistical natural language processing for English.,461.0,43,True,,,19.0,nltk,conda-forge/nltk,,,,316985.0,316985.0,https://pypi.org/project/nltk,22212569.0,22278606.0,https://anaconda.org/conda-forge/nltk,2024-08-18 23:14:52.073,2839623.0,,,,,1.0,,,,,,,,,,,,
35,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2024-10-25 18:29:02.000000,2024-10-21 11:44:19,5007.0,55.0,2064.0,1671.0,4873.0,318.0,2728.0,12219.0,WebGL2 powered visualization framework.,273.0,43,True,2024-10-24 14:59:06,9.0.34,100.0,pydeck,conda-forge/pydeck,,,['jupyter'],8236.0,8236.0,https://pypi.org/project/pydeck,5568092.0,6194188.0,https://anaconda.org/conda-forge/pydeck,2023-06-16 19:17:51.392,632865.0,,,,,1.0,,,deck.gl,https://www.npmjs.com/package/deck.gl,614795.0,,6.0,,,,,
36,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2024-10-31 04:38:29.000000,2024-10-31 04:38:29,18376.0,247.0,1016.0,118.0,3686.0,59.0,1616.0,10809.0,A hyperparameter optimization framework.,275.0,43,True,2024-09-02 05:16:46,4.0.0,66.0,optuna,conda-forge/optuna,,,,18646.0,18646.0,https://pypi.org/project/optuna,3604826.0,3639315.0,https://anaconda.org/conda-forge/optuna,2024-09-03 06:05:16.374,1793439.0,,,,,1.0,,,,,,,,,,,,
37,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2024-10-27 18:51:26.000000,2024-10-24 04:51:09,2519.0,119.0,4648.0,312.0,525.0,47.0,874.0,32074.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",151.0,42,True,2024-10-16 21:19:16,1.0.11,61.0,timm,conda-forge/timm,,,['pytorch'],39216.0,39216.0,https://pypi.org/project/timm,5673630.0,5788742.0,https://anaconda.org/conda-forge/timm,2024-10-17 16:34:27.541,255944.0,,,,,1.0,7156173.0,huggingface/pytorch-image-models,,,,,,,,,,
38,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,,2010-09-06 00:53:44.000,2024-10-30 18:06:44.746000,2024-10-25 19:29:02,7819.0,68.0,3168.0,278.0,3912.0,178.0,3035.0,14902.0,Network Analysis in Python.,753.0,42,True,2024-10-21 12:40:41,networkx-3.4.2,60.0,networkx,conda-forge/networkx,,,,308826.0,308826.0,https://pypi.org/project/networkx,75724592.0,76091066.0,https://anaconda.org/conda-forge/networkx,2024-10-30 18:06:44.746,18323743.0,,,,,1.0,76.0,,,,,,,,,,,
39,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2024-10-31 01:16:00.000000,2024-10-31 01:15:59,9352.0,55.0,1170.0,136.0,5531.0,230.0,4478.0,13841.0,Data Versioning and ML Experiments.,306.0,42,True,2024-10-23 02:15:21,3.56.0,322.0,dvc,conda-forge/dvc,,,,18679.0,18679.0,https://pypi.org/project/dvc,658326.0,702936.0,https://anaconda.org/conda-forge/dvc,2024-10-23 06:04:08.856,2319759.0,,,,,1.0,,,,,,,,dvc,dvc,dvc,,
40,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2024-08-14 20:01:50.000000,2024-07-22 11:32:48,3237.0,,1850.0,263.0,1123.0,146.0,2416.0,12528.0,Statistical data visualization in Python.,213.0,42,True,2024-01-25 13:21:20,0.13.2,37.0,seaborn,conda-forge/seaborn,,,,494866.0,494866.0,https://pypi.org/project/seaborn,18485342.0,18688693.0,https://anaconda.org/conda-forge/seaborn,2024-04-30 16:33:12.611,10574132.0,,,,,1.0,447.0,,,,,,,,,,,
41,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2024-10-30 18:38:43.000000,2024-10-30 17:23:23,3803.0,82.0,761.0,140.0,1508.0,198.0,1828.0,9314.0,Declarative statistical visualization library for Python.,173.0,42,True,2024-08-27 04:41:23,5.4.1,30.0,altair,conda-forge/altair,,,,171787.0,171787.0,https://pypi.org/project/altair,22104615.0,22177453.0,https://anaconda.org/conda-forge/altair,2024-10-02 18:03:41.017,2476454.0,,,,,1.0,195.0,vega/altair,,,,,,,,,,
42,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2024-10-31 18:09:17.000000,2024-10-30 22:39:24,7210.0,446.0,660.0,60.0,5367.0,879.0,2484.0,9088.0,"The AI developer platform. Use Weights & Biases to train and fine-tune models, and manage models from experimentation..",194.0,42,True,2024-10-17 22:45:42,0.18.5,100.0,wandb,conda-forge/wandb,,,,56913.0,56913.0,https://pypi.org/project/wandb,20704491.0,20718314.0,https://anaconda.org/conda-forge/wandb,2024-10-23 22:43:47.058,704623.0,,,,,1.0,347.0,wandb/wandb,,,,,,,,,,
