,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
12,SymPy,sympy/sympy,others,,https://github.com/sympy/sympy,https://github.com/sympy/sympy,,2010-04-30 20:37:14.000,2024-08-29 15:05:47.000,2024-08-29 14:03:42,58795.0,886.0,4307.0,292.0,13356.0,4410.0,8842.0,12725.0,A computer algebra system written in pure Python.,1320.0,48,True,2024-08-11 16:59:00,1.13.2,54.0,sympy,conda-forge/sympy,,,546732.0,28764895.0,164624.0,164624.0,https://pypi.org/project/sympy,28634784.0,https://anaconda.org/conda-forge/sympy,2024-08-12 22:08:15.340,6426057.0,1.0,,,,,,,,,,,,,,,,
13,Pillow,python-pillow/Pillow,image,,https://github.com/python-pillow/Pillow,https://github.com/python-pillow/Pillow,PIL,2012-07-24 21:38:39.000,2024-08-29 11:44:26.000,2024-08-29 11:44:26,18347.0,451.0,2079.0,220.0,5015.0,85.0,3056.0,12047.0,Python Imaging Library (Fork).,475.0,48,True,2024-07-01 09:51:39,10.4.0,56.0,Pillow,conda-forge/pillow,,,,114543699.0,1801716.0,1801716.0,https://pypi.org/project/Pillow,113657090.0,https://anaconda.org/conda-forge/pillow,2024-07-02 08:21:06.154,43443875.0,1.0,,,,,,,,,,,,,,,,
14,Streamlit,streamlit/streamlit,model-serialisation,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2024-08-29 18:12:04.000,2024-08-29 17:57:06,6587.0,224.0,2932.0,318.0,4799.0,897.0,3557.0,34316.0,Streamlit A faster way to build and share data apps.,238.0,46,True,2024-08-27 18:46:56,1.38.0,83.0,streamlit,,,,,5544742.0,488738.0,488738.0,https://pypi.org/project/streamlit,5544742.0,,,,1.0,,,,,,,,,,,,,,,,
15,Ray,ray-project/ray,distributed-ml,,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000,2024-08-29 18:04:13.302,2024-08-29 18:03:21,22515.0,759.0,5464.0,475.0,28814.0,3459.0,14838.0,32824.0,Ray is a unified framework for scaling AI and Python applications. Ray consists of a core distributed runtime and a..,1062.0,45,True,2024-08-28 00:11:51,ray-2.35.0,93.0,ray,conda-forge/ray-tune,,,233.0,4003915.0,17459.0,17459.0,https://pypi.org/project/ray,3995849.0,https://anaconda.org/conda-forge/ray-tune,2024-08-29 18:04:13.302,354818.0,1.0,,,,,,,,,,,,,,,,
16,jax,google/jax,ml-frameworks,,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000,2024-08-29 17:50:09.000,2024-08-29 17:50:04,22680.0,1663.0,2666.0,325.0,15082.0,1308.0,4144.0,29669.0,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",739.0,45,True,2024-07-30 00:10:18,jax-v0.4.31,100.0,jax,conda-forge/jaxlib,,,,3529833.0,29347.0,29347.0,https://pypi.org/project/jax,3498110.0,https://anaconda.org/conda-forge/jaxlib,2024-08-02 04:00:13.984,1586173.0,1.0,,,,,,,,,,,,,,,,
17,XGBoost,dmlc/xgboost,ml-frameworks,,https://github.com/dmlc/xgboost,https://github.com/dmlc/xgboost,Apache-2.0,2014-02-06 17:28:03.000,2024-08-28 20:08:25.000,2024-08-28 20:08:25,7067.0,189.0,8197.0,912.0,5490.0,378.0,4884.0,26035.0,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C++ and..",648.0,45,True,2024-07-30 22:22:27,2.1.1,59.0,xgboost,conda-forge/xgboost,https://xgboost.readthedocs.io/en/latest/,,10513.0,20994155.0,104931.0,104931.0,https://pypi.org/project/xgboost,20888205.0,https://anaconda.org/conda-forge/xgboost,2024-08-28 02:29:22.781,5187471.0,1.0,,,,,,,,,,,,,,,,
18,PaddlePaddle,PaddlePaddle/Paddle,ml-frameworks,,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000,2024-08-29 15:44:55.000,2024-08-29 15:44:54,50690.0,2035.0,5387.0,716.0,49370.0,947.0,17295.0,22017.0,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,1260.0,45,True,2024-06-27 10:00:34,3.0.0-beta0,63.0,paddlepaddle,,,['paddle'],15384.0,402913.0,5772.0,5772.0,https://pypi.org/project/paddlepaddle,402753.0,,,,1.0,,,,,,,,,,,,,,,,
19,StatsModels,statsmodels/statsmodels,ml-frameworks,,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000,2024-08-27 15:06:42.000,2024-08-27 15:06:42,15460.0,111.0,2686.0,283.0,3910.0,2650.0,2774.0,9946.0,Statsmodels: statistical modeling and econometrics in Python.,434.0,45,True,2024-04-17 08:07:37,0.14.2,27.0,statsmodels,conda-forge/statsmodels,,,33.0,16253851.0,133853.0,133853.0,https://pypi.org/project/statsmodels,15961309.0,https://anaconda.org/conda-forge/statsmodels,2024-05-17 10:41:00.825,14627113.0,1.0,,,,,,,,,,,,,,,,
20,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Apache-2.0,2019-03-31 00:45:57.000,2024-08-22 13:59:19.000,2024-08-22 13:59:19,10415.0,107.0,3271.0,247.0,10254.0,745.0,6291.0,27853.0,"Pretrain, finetune and deploy AI models on multiple GPUs, TPUs with zero code changes.",969.0,44,True,2024-08-07 09:44:30,2.4.0,118.0,pytorch-lightning,conda-forge/pytorch-lightning,,['pytorch'],8292.0,6123654.0,35884.0,35884.0,https://pypi.org/project/pytorch-lightning,6098337.0,https://anaconda.org/conda-forge/pytorch-lightning,2024-08-07 15:45:27.965,1254954.0,2.0,,,,,,Lightning-AI/pytorch-lightning,,,,,,,,,,
21,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2024-08-29 16:42:33.000,2024-08-29 15:15:00,6395.0,425.0,4002.0,297.0,8917.0,1267.0,2548.0,18229.0,Open source platform for the machine learning lifecycle.,761.0,44,True,2024-08-06 13:31:00,2.15.1,99.0,mlflow,conda-forge/mlflow,,,,15824273.0,41250.0,41250.0,https://pypi.org/project/mlflow,15779371.0,https://anaconda.org/conda-forge/mlflow,2024-08-15 14:12:31.720,2245113.0,1.0,,,,,,,,,,,,,,,,
22,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2024-08-29 18:01:42.000,2024-08-29 17:57:05,6630.0,128.0,2495.0,274.0,1685.0,482.0,2433.0,15938.0,The interactive graphing library for Python This project now includes Plotly Express!.,265.0,44,True,2024-08-29 17:58:45,5.24.0,101.0,plotly,conda-forge/plotly,,,,17575014.0,297059.0,297059.0,https://pypi.org/project/plotly,17435873.0,https://anaconda.org/conda-forge/plotly,2024-07-23 18:15:11.823,6788392.0,1.0,,,,,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,6036.0,,,,,,,
23,dask,dask/dask,distributed-ml,,https://github.com/dask/dask,https://github.com/dask/dask,BSD-3-Clause,2015-01-04 18:50:00.000,2024-08-29 08:14:45.000,2024-08-27 18:46:57,8296.0,88.0,1660.0,212.0,5939.0,902.0,4240.0,12358.0,Parallel computing with task scheduling.,608.0,44,True,2024-08-16 22:14:08,2024.8.1,180.0,dask,conda-forge/dask,,,,11210389.0,63839.0,63839.0,https://pypi.org/project/dask,10979554.0,https://anaconda.org/conda-forge/dask,2024-08-17 00:41:51.156,11772594.0,1.0,,,,,,,,,,stable/dask,,,,,,
24,Keras,keras-team/keras,ml-frameworks,,https://github.com/keras-team/keras,https://github.com/keras-team/keras,Apache-2.0,2015-03-28 00:35:42.000,2024-08-29 17:51:33.000,2024-08-29 17:51:33,10908.0,202.0,18730.0,1912.0,7403.0,223.0,11854.0,61516.0,Deep Learning for humans.,1325.0,43,True,2024-08-12 20:41:44,3.5.0,70.0,keras,conda-forge/keras,https://keras.io,['tensorflow'],,13807296.0,,,https://pypi.org/project/keras,13733842.0,https://anaconda.org/conda-forge/keras,2024-08-17 19:28:53.337,3672715.0,2.0,,,,,,,,,,,,,,,,
25,llama_index,run-llama/llama_index,nlp,,https://github.com/run-llama/llama_index,https://github.com/run-llama/llama_index,MIT,2022-11-02 04:24:54.000,2024-08-29 18:00:52.000,2024-08-29 18:00:51,5076.0,733.0,4811.0,247.0,5692.0,617.0,4301.0,34798.0,LlamaIndex is a data framework for your LLM applications.,1163.0,43,True,2024-08-28 02:43:56,0.11.2,100.0,llama-index,,,,801.0,1228445.0,11628.0,11628.0,https://pypi.org/project/llama-index,1228345.0,,,,1.0,,,,,,,,,,,,,,,,
26,Gradio,gradio-app/gradio,model-serialisation,,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,Apache-2.0,2018-12-19 08:24:04.000,2024-08-29 18:11:08.000,2024-08-29 02:22:45,6997.0,329.0,2336.0,167.0,4183.0,523.0,4124.0,31808.0,"Build and share delightful machine learning apps, all in Python. Star to support our work!.",321.0,43,True,2024-08-21 18:44:35,@gradio/video@0.10.3,100.0,gradio,,,,,6426597.0,39169.0,39169.0,https://pypi.org/project/gradio,6426597.0,,,,1.0,,,,,,,,,,,,,,,,
27,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2024-08-29 15:53:55.000,2024-08-29 15:52:41,2748.0,87.0,3159.0,238.0,938.0,768.0,1755.0,22375.0,A game theoretic approach to explain the output of any machine learning model.,249.0,43,True,2024-06-27 10:06:50,0.46.0,55.0,shap,conda-forge/shap,,,,6736867.0,19768.0,19768.0,https://pypi.org/project/shap,6653279.0,https://anaconda.org/conda-forge/shap,2024-05-08 21:55:59.406,3677901.0,1.0,,,,,,shap/shap,,,,,,,,,,
28,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2024-08-28 16:19:30.000,2024-08-28 16:19:27,20580.0,77.0,4122.0,443.0,6144.0,727.0,6968.0,19184.0,"Interactive Data Visualization in the browser, from Python.",698.0,43,True,,,64.0,bokeh,conda-forge/bokeh,,,,4735610.0,91570.0,91570.0,https://pypi.org/project/bokeh,4440715.0,https://anaconda.org/conda-forge/bokeh,2024-08-23 12:55:11.815,14744768.0,1.0,,,,,,,,,,,,,,,,
29,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2024-08-29 16:29:39.000,2024-08-27 21:21:21,2793.0,59.0,3588.0,440.0,3310.0,294.0,2486.0,17569.0,Open standard for machine learning interoperability.,322.0,43,True,2024-08-01 13:15:32,1.16.2,30.0,onnx,conda-forge/onnx,,,21547.0,5835078.0,32445.0,32445.0,https://pypi.org/project/onnx,5811072.0,https://anaconda.org/conda-forge/onnx,2024-08-02 08:47:29.691,1187235.0,1.0,,,,,,,,,,,,,,,,
30,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2024-08-29 11:53:34.000,2024-08-27 08:54:30,3559.0,81.0,3744.0,434.0,3239.0,326.0,3050.0,16498.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",316.0,43,True,2024-07-25 22:10:25,4.5.0,33.0,lightgbm,conda-forge/lightgbm,,,233186.0,9975388.0,36649.0,36649.0,https://pypi.org/project/lightgbm,9917646.0,https://anaconda.org/conda-forge/lightgbm,2024-08-02 18:29:39.160,2589389.0,2.0,,,,,,,,,,,,,,,,
31,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2024-08-25 08:12:21.000,2024-08-25 08:12:21,14676.0,144.0,2768.0,463.0,1484.0,255.0,1547.0,13391.0,Suite of libraries and programs for symbolic and statistical natural language processing for English.,461.0,43,True,,,19.0,nltk,conda-forge/nltk,,,,20948116.0,300579.0,300579.0,https://pypi.org/project/nltk,20881437.0,https://anaconda.org/conda-forge/nltk,2024-08-18 23:14:52.073,2733879.0,1.0,,,,,,,,,,,,,,,,
32,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2024-08-29 17:55:34.000,2024-08-29 17:12:02,4969.0,70.0,2052.0,1679.0,4831.0,301.0,2708.0,12023.0,WebGL2 powered visualization framework.,270.0,43,True,2024-08-09 08:08:35,9.0.27,100.0,pydeck,conda-forge/pydeck,,['jupyter'],,5230264.0,7982.0,7982.0,https://pypi.org/project/pydeck,4513776.0,https://anaconda.org/conda-forge/pydeck,2023-06-16 19:17:51.392,596812.0,1.0,,,,,,,deck.gl,https://www.npmjs.com/package/deck.gl,705436.0,,,,,,,
33,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2024-08-27 05:28:25.000,2024-08-27 00:15:05,2446.0,157.0,4582.0,308.0,510.0,44.0,858.0,31276.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",149.0,42,True,2024-08-23 23:42:07,1.0.9,59.0,timm,conda-forge/timm,,['pytorch'],6941759.0,5908277.0,35165.0,35165.0,https://pypi.org/project/timm,5793655.0,https://anaconda.org/conda-forge/timm,2024-08-24 14:28:50.700,217399.0,1.0,,,,,,huggingface/pytorch-image-models,,,,,,,,,,
34,spaCy,explosion/spaCy,nlp,,https://github.com/explosion/spaCy,https://github.com/explosion/spaCy,MIT,2014-07-03 15:15:40.000,2024-08-20 10:16:48.000,2024-08-20 10:16:08,16136.0,4.0,4271.0,560.0,4009.0,113.0,5511.0,29573.0,Industrial-strength Natural Language Processing (NLP) in Python.,751.0,42,True,2024-08-20 14:28:21,release-v3.7.6,100.0,spacy,conda-forge/spacy,,,102.0,11022226.0,97261.0,97261.0,https://pypi.org/project/spacy,10943311.0,https://anaconda.org/conda-forge/spacy,2024-07-29 11:52:18.238,3945739.0,1.0,,,,,,,,,,,,,,,,
35,ultralytics,ultralytics/ultralytics,image,,https://github.com/ultralytics/ultralytics,https://github.com/ultralytics/ultralytics,AGPL-3.0,2022-09-11 16:39:45.000,2024-08-29 16:26:55.000,2024-08-29 15:15:24,1516.0,281.0,5363.0,154.0,2734.0,669.0,7826.0,27798.0,NEW - YOLOv8 in PyTorch ONNX OpenVINO CoreML TFLite.,179.0,42,True,2024-08-28 21:12:23,8.2.83,57.0,ultralytics,,,,214.0,3088477.0,23488.0,23488.0,https://pypi.org/project/ultralytics,3088447.0,,,,1.0,,,,,,,,,,,,,,,,
36,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2024-08-29 09:09:43.000,2024-08-28 14:25:29,7613.0,119.0,1996.0,418.0,1106.0,424.0,1337.0,21102.0,Data Apps & Dashboards for Python. No JavaScript Required.,159.0,42,True,2024-06-12 15:55:56,2.17.1,108.0,dash,conda-forge/dash,,,76.0,3210370.0,68033.0,68033.0,https://pypi.org/project/dash,3181430.0,https://anaconda.org/conda-forge/dash,2024-06-13 04:02:02.712,1446977.0,1.0,,,,,,,,,,,,,,,,
37,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,,2010-09-06 00:53:44.000,2024-08-28 06:00:56.000,2024-08-28 06:00:56,7771.0,78.0,3126.0,280.0,3856.0,175.0,3018.0,14655.0,Network Analysis in Python.,743.0,42,True,2024-04-06 13:09:07,networkx-3.3,56.0,networkx,conda-forge/networkx,,,71.0,63987843.0,287009.0,287009.0,https://pypi.org/project/networkx,63625633.0,https://anaconda.org/conda-forge/networkx,2024-04-08 01:42:36.044,17386085.0,1.0,,,,,,,,,,,,,,,,
38,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2024-08-29 16:47:17.000,2024-08-29 16:47:16,9327.0,51.0,1159.0,140.0,5502.0,219.0,4457.0,13546.0,ML Experiments and Data Management with Git.,301.0,42,True,2024-08-29 13:07:11,3.55.1,100.0,dvc,conda-forge/dvc,,,,539540.0,17344.0,17344.0,https://pypi.org/project/dvc,539540.0,https://anaconda.org/conda-forge/dvc,,,1.0,,,,,,,,,,,dvc,dvc,dvc,,,
39,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2024-08-14 20:01:50.000,2024-07-22 11:32:48,3237.0,3.0,1836.0,261.0,1120.0,146.0,2402.0,12354.0,Statistical data visualization in Python.,213.0,42,True,2024-01-25 13:21:20,0.13.2,37.0,seaborn,conda-forge/seaborn,,,419.0,18223436.0,459090.0,459090.0,https://pypi.org/project/seaborn,18024575.0,https://anaconda.org/conda-forge/seaborn,2024-04-30 16:33:12.611,9942920.0,1.0,,,,,,,,,,,,,,,,
40,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2024-08-27 21:01:25.000,2024-08-27 21:00:43,3756.0,90.0,750.0,143.0,1458.0,177.0,1803.0,9171.0,Declarative statistical visualization library for Python.,170.0,42,True,2024-08-27 04:41:23,5.4.1,30.0,altair,conda-forge/altair,,,173.0,22020442.0,156758.0,156758.0,https://pypi.org/project/altair,21945654.0,https://anaconda.org/conda-forge/altair,2024-08-27 10:22:34.589,2393194.0,1.0,,,,,,vega/altair,,,,,,,,,,
41,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2024-08-29 17:04:04.000,2024-08-29 17:04:04,6868.0,312.0,637.0,57.0,4948.0,854.0,2410.0,8832.0,"The AI developer platform. Use Weights & Biases to train and fine-tune models, and manage models from experimentation..",189.0,42,True,2024-08-28 22:11:23,0.17.8,100.0,wandb,conda-forge/wandb,,,274.0,13273280.0,52609.0,52609.0,https://pypi.org/project/wandb,13261062.0,https://anaconda.org/conda-forge/wandb,2024-08-28 20:54:30.560,598390.0,1.0,,,,,,wandb/wandb,,,,,,,,,,
42,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2024-08-27 03:03:32.000,2024-08-27 03:03:32,5854.0,21.0,1617.0,192.0,5025.0,618.0,1238.0,6651.0,TensorFlows Visualization Toolkit.,320.0,42,True,2024-08-14 18:18:37,2.17.1,62.0,tensorboard,conda-forge/tensorboard,,['tensorflow'],,21517774.0,255738.0,255738.0,https://pypi.org/project/tensorboard,21418712.0,https://anaconda.org/conda-forge/tensorboard,2024-08-15 09:13:38.483,4953130.0,1.0,,,,,,,,,,,,,,,,
