,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
142,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2024-03-14 17:59:10.000,2024-03-14 17:54:10,2895.0,142.0,285.0,68.0,1624.0,34.0,597.0,2243.0,Adaptive Experimentation Platform.,166.0,34,True,2024-03-01 16:10:42,0.3.7,39.0,ax-platform,conda-forge/ax-platform,,,['pytorch'],668.0,668.0,https://pypi.org/project/ax-platform,156752.0,157288.0,https://anaconda.org/conda-forge/ax-platform,2024-03-02 16:28:38.668,17707.0,,,,,1.0,,,,,,,,,,,,
143,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2024-03-14 18:07:36.000,2024-03-14 17:15:08,4012.0,212.0,523.0,47.0,4242.0,208.0,915.0,2075.0,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,163.0,34,True,2024-03-11 21:09:24,0.35.1,56.0,pennylane,conda-forge/pennylane,,,,795.0,795.0,https://pypi.org/project/pennylane,56277.0,57548.0,https://anaconda.org/conda-forge/pennylane,2024-03-12 13:30:22.653,35575.0,,,,,1.0,73.0,,,,,,,,,,,
144,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2024-03-12 02:31:03.000,2024-03-12 02:31:03,987.0,68.0,334.0,53.0,1131.0,232.0,379.0,2030.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,99.0,34,True,2024-02-18 02:19:37,1.17.1,51.0,optimum,conda-forge/optimum,,,,1838.0,1838.0,https://pypi.org/project/optimum,1002927.0,1003437.0,https://anaconda.org/conda-forge/optimum,2024-02-18 04:42:34.186,11740.0,,,,,1.0,,,,,,,,,,,,
145,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2024-03-08 13:48:08.000,2024-03-01 15:29:40,1173.0,12.0,344.0,66.0,599.0,234.0,348.0,1447.0,A Jupyter - Leaflet.js bridge.,88.0,34,True,2024-01-23 17:51:37,0.18.2,70.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],7683.0,7683.0,https://pypi.org/project/ipyleaflet,137494.0,174919.0,https://anaconda.org/conda-forge/ipyleaflet,2024-01-23 20:31:49.209,1106876.0,,,,,3.0,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,13363.0,,,,,,,
146,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2024-03-13 20:21:53.000,2024-03-13 20:21:52,2995.0,57.0,350.0,55.0,1139.0,270.0,941.0,1336.0,Cartopy - a cartographic python library with matplotlib support.,125.0,34,True,2023-08-05 00:46:57,0.22.0,24.0,cartopy,conda-forge/cartopy,,,,4571.0,4571.0,https://pypi.org/project/cartopy,232555.0,306872.0,https://anaconda.org/conda-forge/cartopy,2023-10-24 18:58:07.197,3418589.0,,,,,2.0,,,,,,,,,,,,
147,Nilearn,nilearn/nilearn,medical-data,,https://github.com/nilearn/nilearn,https://github.com/nilearn/nilearn,,2011-01-09 19:02:23.000,2024-03-11 14:30:59.000,2024-03-09 17:32:21,10239.0,84.0,542.0,71.0,2344.0,238.0,1731.0,1094.0,Machine learning for NeuroImaging in Python.,233.0,34,True,2024-01-29 09:22:59,0.10.3,23.0,nilearn,conda-forge/nilearn,,,['sklearn'],2949.0,2949.0,https://pypi.org/project/nilearn,59875.0,66405.0,https://anaconda.org/conda-forge/nilearn,2024-01-29 13:01:39.700,261062.0,,,,,2.0,158.0,,,,,,,,,,,
148,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2024-03-13 18:56:32.000,2024-03-04 15:49:31,14804.0,17.0,485.0,50.0,2285.0,397.0,951.0,727.0,Workflows and interfaces for neuroimaging packages.,252.0,34,True,2022-09-01 22:11:24,1.8.4,46.0,nipype,conda-forge/nipype,,,,4095.0,4095.0,https://pypi.org/project/nipype,141140.0,154967.0,https://anaconda.org/conda-forge/nipype,2023-09-22 18:28:24.915,594587.0,,,,,2.0,,,,,,,,,,,,
149,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,,2010-07-22 16:28:30.000,2024-03-12 01:11:40.000,2024-03-12 01:11:39,5804.0,44.0,249.0,37.0,797.0,99.0,398.0,614.0,Python package to access a cacophony of neuro-imaging file formats.,102.0,34,True,2024-02-27 04:17:30,5.2.1,40.0,nibabel,conda-forge/nibabel,,,,17622.0,17622.0,https://pypi.org/project/nibabel,460648.0,475834.0,https://anaconda.org/conda-forge/nibabel,2024-02-27 14:41:50.570,683410.0,,,,,2.0,,,,,,,,,,,,
150,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2024-03-14 10:15:13.000,2024-03-13 07:24:13,3027.0,107.0,4102.0,372.0,3705.0,349.0,1176.0,36721.0,"Making large AI models cheaper, faster and more accessible.",170.0,33,True,2024-03-07 15:38:25,0.3.6,36.0,,,,,,297.0,297.0,,,,,,,,,,,2.0,,,,,,,,,,,,
151,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,,2018-08-02 17:56:45.000,2024-03-14 16:31:35.000,2024-03-14 15:13:51,17448.0,910.0,2610.0,377.0,4755.0,375.0,3335.0,20186.0,The platform for customizing AI from enterprise data.,822.0,33,True,2024-02-19 15:20:51,24.2.3.0,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,12921.0,12921.0,,,,,,,,3.0,,,,,,,,,,,,
152,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2024-02-13 08:02:51.000,2020-10-14 16:36:49,6226.0,,4139.0,1006.0,1869.0,325.0,658.0,16965.0,"Zipline, a Pythonic Algorithmic Trading Library.",160.0,33,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,985.0,985.0,https://pypi.org/project/zipline,2755.0,2933.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,7476.0,,,,,1.0,,,,,,,,,,,,
153,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2024-03-13 03:26:41.000,2024-01-05 20:03:59,1332.0,1.0,2155.0,334.0,1582.0,367.0,1857.0,13866.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",172.0,33,True,2023-06-12 09:26:22,0.28.1,24.0,horovod,,,,,1107.0,1107.0,https://pypi.org/project/horovod,70578.0,70578.0,,,,,,,,2.0,,,,,,stable/horovod,,,,,,
154,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2024-03-07 11:44:47.000,2023-10-26 05:31:53,3012.0,,1770.0,284.0,3504.0,367.0,1677.0,13643.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,33,True,2023-09-14 12:12:06,3.0,40.0,nni,,,,,586.0,586.0,https://pypi.org/project/nni,15668.0,15668.0,,,,,,,,2.0,,,,,,,,,,,,
155,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2024-01-02 11:17:53.000,2024-01-02 11:17:47,862.0,3.0,1270.0,419.0,85.0,32.0,159.0,9682.0,TensorFlow-based neural network library.,58.0,33,True,2024-01-02 11:08:14,2.0.2,13.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1246.0,1246.0,https://pypi.org/project/dm-sonnet,24430.0,24950.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,27078.0,,,,,3.0,,google-deepmind/sonnet,,,,,,,,,,
156,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2024-02-26 15:57:08.680,2024-02-23 19:03:07,2440.0,6.0,1513.0,289.0,430.0,277.0,637.0,9451.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,118.0,33,True,2024-02-23 19:05:48,0.12.2,30.0,tpot,conda-forge/tpot,,,['sklearn'],2642.0,2642.0,https://pypi.org/project/tpot,39468.0,44920.0,https://anaconda.org/conda-forge/tpot,2024-02-26 15:57:08.680,245354.0,,,,,2.0,,,,,,,,,,,,
157,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2024-03-14 15:50:17.000,2024-03-08 21:20:46,10410.0,12.0,1867.0,350.0,3422.0,129.0,1133.0,8392.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,336.0,33,True,2023-07-19 14:18:35,9.9.0,29.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,,,https://pypi.org/project/vowpalwabbit,61053.0,64485.0,https://anaconda.org/conda-forge/vowpalwabbit,2023-10-08 10:19:04.401,140737.0,,,,,3.0,,,,,,,,,,,,
158,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2024-03-11 07:55:17.000,2024-03-08 03:19:52,2899.0,5.0,1612.0,87.0,1632.0,188.0,1828.0,8125.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",119.0,33,True,2023-10-18 03:54:18,2.9.0,19.0,paddleseg,,,,['paddle'],1142.0,1142.0,https://pypi.org/project/paddleseg,2374.0,2374.0,,,,,,,,2.0,,,,,,,,,,,,
159,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2024-03-14 17:27:14.000,2024-03-14 16:12:19,871.0,57.0,674.0,279.0,1152.0,243.0,364.0,7454.0,"Build and manage real-life ML, AI, and data science projects with ease!.",83.0,33,True,2024-03-14 17:27:14,2.11.5,101.0,metaflow,conda-forge/metaflow,,,,610.0,610.0,https://pypi.org/project/metaflow,212191.0,215860.0,https://anaconda.org/conda-forge/metaflow,2024-02-27 10:32:57.215,161445.0,,,,,2.0,,,,,,,,,,,,
160,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2024-03-14 18:01:33.000,2024-03-14 18:01:31,38480.0,487.0,810.0,147.0,9279.0,956.0,5035.0,7118.0,cuDF - GPU DataFrame Library.,274.0,33,True,2024-02-27 15:12:35,24.02.02,47.0,cudf,,,,,52.0,52.0,https://pypi.org/project/cudf,2594.0,2594.0,,,,,,,,2.0,,,,,,,,,,,,
161,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2024-03-14 18:05:33.000,2024-03-04 19:42:55,1347.0,32.0,834.0,158.0,1690.0,168.0,823.0,6982.0,An open source python library for automated feature engineering.,72.0,33,True,2024-02-26 17:28:49,1.30.0,100.0,featuretools,conda-forge/featuretools,,,,1557.0,1557.0,https://pypi.org/project/featuretools,53237.0,57168.0,https://anaconda.org/conda-forge/featuretools,2024-02-27 14:54:50.393,176938.0,,,,,2.0,,,,,,,,,,,,
162,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2024-03-14 16:44:50.000,2024-03-14 16:44:49,32389.0,110.0,1959.0,384.0,6786.0,2669.0,6573.0,6667.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",262.0,33,True,,,,h2o,,,,,21.0,21.0,https://pypi.org/project/h2o,369662.0,369662.0,,,,,,,,2.0,,,,,,,,,,,,
163,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2024-03-14 06:04:19.000,2024-03-14 05:57:03,3011.0,118.0,696.0,140.0,99.0,88.0,327.0,5948.0,Fit interpretable models. Explain blackbox machine learning.,42.0,33,True,2024-02-14 22:27:38,0.5.1,41.0,interpret,,,,['jupyter'],638.0,638.0,https://pypi.org/project/interpret,80488.0,80488.0,,,,,,,,1.0,,,,,,,,,,,,
164,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2024-03-14 17:41:46.000,2024-03-14 17:33:01,1063.0,13.0,460.0,232.0,735.0,174.0,332.0,4478.0,Model interpretability and understanding for PyTorch.,110.0,33,True,2023-12-05 09:21:02,0.7.0,9.0,captum,conda-forge/captum,,,['pytorch'],1884.0,1884.0,https://pypi.org/project/captum,207516.0,208314.0,https://anaconda.org/conda-forge/captum,2023-06-16 19:28:19.191,21551.0,,,,,1.0,,,,,,,,,,,,
165,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2024-03-14 07:44:20.000,2024-02-17 23:50:32,12156.0,89.0,1081.0,100.0,1317.0,123.0,743.0,4370.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",133.0,33,True,2024-02-17 23:58:41,1.17.1,56.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,491.0,491.0,https://pypi.org/project/adversarial-robustness-toolbox,24915.0,25740.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2024-02-18 02:39:29.665,36337.0,,,,,1.0,,,,,,,,,,,,
166,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2024-03-12 21:35:53.000,2024-03-12 21:35:51,12107.0,74.0,1025.0,165.0,463.0,587.0,743.0,4052.0,Probabilistic reasoning and statistical analysis in TensorFlow.,487.0,33,True,2024-03-12 19:43:46,0.24.0,51.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],,,https://pypi.org/project/tensorflow-probability,3249580.0,3252870.0,https://anaconda.org/conda-forge/tensorflow-probability,2024-01-09 01:12:57.968,121755.0,,,,,1.0,,,,,,,,,,,,
167,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2024-03-13 17:24:25.000,2024-03-13 17:24:24,1136.0,23.0,564.0,114.0,855.0,274.0,1035.0,3975.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",161.0,33,True,2023-11-01 14:46:14,7.1,36.0,coremltools,conda-forge/coremltools,,,,3647.0,3647.0,https://pypi.org/project/coremltools,188628.0,190055.0,https://anaconda.org/conda-forge/coremltools,2023-06-16 19:23:14.592,53712.0,,,,,2.0,9185.0,,,,,,,,,,,
168,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2024-03-04 07:54:57.000,2023-12-03 03:47:34,490.0,,549.0,66.0,215.0,176.0,154.0,3907.0,Header-only C++/python library for fast approximate nearest neighbors.,72.0,33,True,2023-12-03 03:49:47,0.8.0,9.0,hnswlib,conda-forge/hnswlib,,,,6097.0,6097.0,https://pypi.org/project/hnswlib,814851.0,818244.0,https://anaconda.org/conda-forge/hnswlib,2023-09-27 14:20:16.958,132350.0,,,,,3.0,,,,,,,,,,,,
169,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2024-03-08 18:03:37.000,2024-03-08 17:56:57,1272.0,38.0,233.0,35.0,427.0,82.0,206.0,3443.0,Lightning fast forecasting with statistical and econometric models.,38.0,33,True,2024-02-05 21:44:48,1.7.3,28.0,statsforecast,conda-forge/statsforecast,,,,745.0,745.0,https://pypi.org/project/statsforecast,574931.0,577424.0,https://anaconda.org/conda-forge/statsforecast,2024-02-06 03:02:36.606,59843.0,,,,,1.0,,,,,,,,,,,,
170,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2024-03-14 15:41:26.000,2024-03-14 10:58:31,7364.0,33.0,602.0,117.0,1159.0,311.0,1106.0,3196.0,High-performance interactive 2D/3D data visualization library.,193.0,33,True,2024-03-14 16:50:16,0.14.2,36.0,vispy,conda-forge/vispy,,,['jupyter'],1438.0,1438.0,https://pypi.org/project/vispy,91526.0,102477.0,https://anaconda.org/conda-forge/vispy,2023-10-04 03:59:45.400,459816.0,,,,,2.0,,,vispy,https://www.npmjs.com/package/vispy,3.0,,,,,,,
171,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2024-02-13 11:58:20.000,2024-02-13 11:57:59,1492.0,4.0,357.0,91.0,737.0,129.0,441.0,3176.0,Quickly and accurately render even the largest data.,55.0,33,True,2023-10-26 15:10:16,0.16.0,33.0,datashader,conda-forge/datashader,,,,3719.0,3719.0,https://pypi.org/project/datashader,459050.0,475935.0,https://anaconda.org/conda-forge/datashader,2023-10-27 12:10:53.716,776739.0,,,,,2.0,,,,,,,,,,,,
172,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2024-03-14 14:30:29.000,2024-03-14 14:30:28,13228.0,241.0,273.0,35.0,1756.0,378.0,625.0,988.0,Python package for earth-observing satellite data processing.,152.0,33,True,2024-02-21 11:28:27,0.47.0,62.0,satpy,conda-forge/satpy,,,,122.0,122.0,https://pypi.org/project/satpy,57561.0,61642.0,https://anaconda.org/conda-forge/satpy,2024-02-21 15:57:59.122,183670.0,,,,,3.0,,,,,,,,,,,,
173,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2024-02-24 12:51:59.000,2022-06-10 09:12:18,238.0,,13002.0,1565.0,227.0,731.0,584.0,51338.0,The worlds simplest facial recognition api for Python and the command line.,54.0,32,False,2018-04-02 17:18:43,1.2.2,2.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],21.0,21.0,https://pypi.org/project/face_recognition,102771.0,103256.0,https://anaconda.org/conda-forge/face_recognition,2023-06-16 19:21:40.721,19806.0,,,,,2.0,1227.0,,,,,,,,,,,
174,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2024-03-14 15:53:05.000,2024-03-14 12:33:32,35039.0,568.0,12317.0,948.0,24485.0,,,22974.0,Apache Flink Python API.,1838.0,32,True,,,,apache-flink,,,,,,,https://pypi.org/project/apache-flink,139252.0,139252.0,,,,,,,,3.0,,,,,,,-2.0,,,,,
175,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-03-14 18:06:29.000,2024-03-14 17:58:50,3801.0,704.0,2515.0,259.0,3136.0,92.0,443.0,22786.0,You like pytorch? You like micrograd? You love tinygrad!.,288.0,32,True,2024-01-09 18:16:07,0.8.0,5.0,,,,,['pytorch'],49.0,49.0,,,,,,,,,,,1.0,,tinygrad/tinygrad,,,,,,,,,,
176,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2024-01-23 01:48:22.000,2023-07-11 13:03:36,1421.0,,3628.0,757.0,1134.0,359.0,588.0,18888.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,32,True,2022-08-01 18:18:44,2.1.4,48.0,magenta,,,,['tensorflow'],498.0,498.0,https://pypi.org/project/magenta,3433.0,3433.0,,,,,,,,2.0,,,,,,,,,,,,
177,mlx,ml-explore/mlx,ml-frameworks,,https://github.com/ml-explore/mlx,https://github.com/ml-explore/mlx,MIT,2023-11-28 23:33:45.000,2024-03-14 18:00:28.000,2024-03-14 16:16:53,389.0,309.0,735.0,120.0,455.0,86.0,230.0,13246.0,MLX: An array framework for Apple silicon.,84.0,32,True,2024-03-07 22:22:56,0.6.0,12.0,mlx,,,,,198.0,198.0,https://pypi.org/project/mlx,18835.0,18835.0,,,,,,,,3.0,,,,,,,,,,,,
178,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2023-10-25 13:56:47.000,2021-07-29 23:17:25,531.0,,1745.0,264.0,114.0,89.0,535.0,11206.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,32,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,5195.0,5195.0,https://pypi.org/project/lime,326583.0,328862.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,198359.0,,,,,2.0,,,,,,,,,,,,
179,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2024-01-17 08:31:39.000,2023-12-09 05:39:53,576.0,,2263.0,222.0,245.0,95.0,416.0,9895.0,A little word cloud generator in Python.,72.0,32,True,2023-12-09 13:50:41,1.9.3,13.0,wordcloud,conda-forge/wordcloud,,,,21.0,21.0,https://pypi.org/project/wordcloud,1454592.0,1465027.0,https://anaconda.org/conda-forge/wordcloud,2023-12-11 13:49:34.986,459170.0,,,,,2.0,,,,,,,,,,,,
180,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2024-03-14 16:25:45.000,2023-10-02 22:40:55,1387.0,,1379.0,303.0,889.0,132.0,759.0,9051.0,AutoML library for deep learning.,143.0,32,True,2023-01-28 18:28:09,1.1.0,58.0,autokeras,,,,['tensorflow'],644.0,644.0,https://pypi.org/project/autokeras,15960.0,16194.0,,,,,,,,2.0,17822.0,,,,,,,,,,,
181,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2024-03-12 22:06:49.000,2024-03-12 13:59:31,1145.0,21.0,1206.0,147.0,161.0,236.0,1241.0,8160.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,140.0,32,True,2024-02-22 18:30:39,0.7.6,17.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],741.0,741.0,https://pypi.org/project/pytorch3d,6141.0,9868.0,https://anaconda.org/pytorch3d/pytorch3d,2023-10-31 20:03:11.190,193830.0,,,,,2.0,,,,,,,,,,,,
182,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2024-03-14 15:38:13.000,2024-03-12 08:13:00,1160.0,40.0,773.0,60.0,923.0,232.0,1128.0,7104.0,A python library for user-friendly forecasting and anomaly detection on time series.,112.0,32,True,2024-03-05 10:03:59,0.28.0,41.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,544.0,544.0,https://pypi.org/project/u8darts,24110.0,25370.0,https://anaconda.org/conda-forge/u8darts-all,2024-03-06 11:14:27.080,40105.0,https://hub.docker.com/r/unit8/darts,2024-03-05 10:14:43.603879,,523.0,2.0,,,,,,,,,,,,
183,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,,2017-09-26 08:00:56.000,2024-03-13 08:35:50.000,2024-03-01 05:10:21,4343.0,113.0,844.0,142.0,476.0,87.0,772.0,6996.0,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages.",68.0,32,True,2024-03-01 06:47:02,1.8.1,22.0,stanza,stanfordnlp/stanza,,,,2536.0,2536.0,https://pypi.org/project/stanza,215826.0,215979.0,https://anaconda.org/stanfordnlp/stanza,2023-06-16 19:18:21.932,7353.0,,,,,2.0,,,,,,,,,,,,
184,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2024-03-13 10:47:19.000,2024-03-13 09:36:57,2708.0,4.0,1118.0,209.0,1048.0,19.0,615.0,6499.0,An open source library for deep learning end-to-end dialog systems and chatbots.,77.0,32,True,2024-03-13 10:47:20,1.6.0,63.0,deeppavlov,,,,['tensorflow'],378.0,378.0,https://pypi.org/project/deeppavlov,9734.0,9734.0,,,,,,,,2.0,,deeppavlov/DeepPavlov,,,,,,,,,,
185,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2024-03-08 17:29:10.000,2023-12-16 19:23:13,1208.0,6.0,634.0,65.0,132.0,52.0,434.0,5682.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",40.0,32,True,2023-12-16 19:24:49,2.4.1,54.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],1294.0,1294.0,https://pypi.org/project/pytorch-metric-learning,439032.0,439256.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,11225.0,,,,,1.0,,,,,,,,,,,,
