,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
10,langchain,langchain-ai/langchain,nlp,,https://github.com/langchain-ai/langchain,https://github.com/langchain-ai/langchain,MIT,2022-10-17 02:58:36.000,2024-06-20 17:52:18.000,2024-06-20 16:50:24,9984.0,1716.0,13427.0,665.0,13115.0,728.0,6260.0,87671.0,Build context-aware reasoning applications.,2584.0,49,True,2024-06-18 19:08:19,langchain-core==0.2.9,100.0,langchain,,,,,95460.0,95460.0,https://pypi.org/project/langchain,10397174.0,10397174.0,,,,,,,,1.0,,,,,,,,,,,,
11,Matplotlib,matplotlib/matplotlib,data-viz,,https://github.com/matplotlib/matplotlib,https://github.com/matplotlib/matplotlib,,2011-02-19 03:17:12.000,2024-06-20 15:34:29.000,2024-06-20 09:14:59,50471.0,464.0,7298.0,593.0,18089.0,1192.0,9122.0,19573.0,matplotlib: plotting with Python.,1688.0,48,True,2024-05-15 23:51:33,3.9.0,85.0,matplotlib,conda-forge/matplotlib,,,,1233279.0,1233279.0,https://pypi.org/project/matplotlib,60631974.0,61137306.0,https://anaconda.org/conda-forge/matplotlib,2024-05-17 21:11:33.658,24255962.0,,,,,1.0,,,,,,,,,,,,
12,Pillow,python-pillow/Pillow,image,,https://github.com/python-pillow/Pillow,https://github.com/python-pillow/Pillow,PIL,2012-07-24 21:38:39.000,2024-06-20 13:41:37.000,2024-06-19 13:54:55,17960.0,491.0,2014.0,220.0,4891.0,84.0,3015.0,11853.0,Python Imaging Library (Fork).,471.0,48,True,2024-04-01 12:34:53,10.3.0,55.0,Pillow,conda-forge/pillow,,,,1708527.0,1708527.0,https://pypi.org/project/Pillow,95148354.0,96010548.0,https://anaconda.org/conda-forge/pillow,2024-06-19 22:48:22.576,40523143.0,,,,,1.0,,,,,,,,,,,,
13,Streamlit,streamlit/streamlit,model-serialisation,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2024-06-20 18:10:34.000,2024-06-20 18:05:40,6429.0,244.0,2840.0,317.0,4596.0,835.0,3410.0,32930.0,Streamlit A faster way to build and share data apps.,231.0,46,True,2024-06-20 18:02:27,1.36.0,80.0,streamlit,,,,,412598.0,412598.0,https://pypi.org/project/streamlit,4784794.0,4784794.0,,,,,,,,1.0,,,,,,,,,,,,
14,jax,google/jax,ml-frameworks,,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000,2024-06-20 17:55:06.000,2024-06-20 16:58:22,21431.0,1508.0,2593.0,327.0,14072.0,1349.0,3918.0,28894.0,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",710.0,45,True,2024-06-18 15:07:18,jaxlib-v0.4.30,100.0,jax,conda-forge/jaxlib,,,,26686.0,26686.0,https://pypi.org/project/jax,5184745.0,5211817.0,https://anaconda.org/conda-forge/jaxlib,2024-05-22 17:25:16.028,1299472.0,,,,,1.0,,,,,,,,,,,,
15,XGBoost,dmlc/xgboost,ml-frameworks,,https://github.com/dmlc/xgboost,https://github.com/dmlc/xgboost,Apache-2.0,2014-02-06 17:28:03.000,2024-06-20 17:50:00.000,2024-06-19 10:06:23,6920.0,131.0,8187.0,913.0,5261.0,390.0,4801.0,25745.0,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C++ and..",645.0,45,True,2024-06-20 07:46:36,2.1.0,58.0,xgboost,conda-forge/xgboost,,https://xgboost.readthedocs.io/en/latest/,,95996.0,95996.0,https://pypi.org/project/xgboost,18857344.0,18962200.0,https://anaconda.org/conda-forge/xgboost,2024-04-18 01:21:37.436,4924969.0,,,,,1.0,8706.0,1.0,,,,,,,,,,
16,PaddlePaddle,PaddlePaddle/Paddle,ml-frameworks,,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000,2024-06-20 17:46:37.000,2024-06-20 16:40:47,49002.0,1505.0,5319.0,720.0,47029.0,977.0,17109.0,21753.0,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,1206.0,45,True,2024-04-09 11:19:43,2.6.1,62.0,paddlepaddle,,,,['paddle'],5327.0,5327.0,https://pypi.org/project/paddlepaddle,197797.0,197960.0,,,,,,,,1.0,15374.0,,,,,,,,,,,
17,SymPy,sympy/sympy,others,,https://github.com/sympy/sympy,https://github.com/sympy/sympy,,2010-04-30 20:37:14.000,2024-06-20 06:11:34.000,2024-06-20 06:11:34,58068.0,641.0,4253.0,295.0,13207.0,4356.0,8772.0,12527.0,A computer algebra system written in pure Python.,1305.0,45,True,2024-06-16 22:53:46,1.13.0rc2,49.0,sympy,conda-forge/sympy,,,,145579.0,145579.0,https://pypi.org/project/sympy,22465065.0,22587260.0,https://anaconda.org/conda-forge/sympy,2024-06-17 12:03:17.702,5784348.0,,,,,1.0,543486.0,,,,,,,,,,,
18,StatsModels,statsmodels/statsmodels,ml-frameworks,,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000,2024-06-17 04:22:44.000,2024-06-14 21:02:53,15354.0,63.0,2658.0,282.0,3892.0,2627.0,2765.0,9680.0,Statsmodels: statistical modeling and econometrics in Python.,430.0,45,True,2024-04-17 08:07:37,0.14.2,27.0,statsmodels,conda-forge/statsmodels,,,,127176.0,127176.0,https://pypi.org/project/statsmodels,15789027.0,16071272.0,https://anaconda.org/conda-forge/statsmodels,2024-05-17 10:41:00.825,13547791.0,,,,,1.0,31.0,,,,,,,,,,,
19,Ray,ray-project/ray,distributed-ml,,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000,2024-06-20 18:13:51.000,2024-06-20 18:04:39,21938.0,841.0,5300.0,472.0,28037.0,3309.0,14518.0,31790.0,Ray is a unified framework for scaling AI and Python applications. Ray consists of a core distributed runtime and a..,1032.0,44,True,2024-06-06 18:16:36,ray-2.24.0,87.0,ray,conda-forge/ray-tune,,,,16165.0,16165.0,https://pypi.org/project/ray,3558955.0,3564880.0,https://anaconda.org/conda-forge/ray-tune,2024-06-15 01:37:44.433,248789.0,,,,,1.0,219.0,,,,,,,,,,,
20,spaCy,explosion/spaCy,nlp,,https://github.com/explosion/spaCy,https://github.com/explosion/spaCy,MIT,2014-07-03 15:15:40.000,2024-06-05 17:20:24.000,2024-05-31 17:20:46,16132.0,14.0,4242.0,557.0,4005.0,96.0,5508.0,29104.0,Industrial-strength Natural Language Processing (NLP) in Python.,751.0,44,True,2024-06-05 07:57:36,3.7.5,100.0,spacy,conda-forge/spacy,,,,91273.0,91273.0,https://pypi.org/project/spacy,9814938.0,9888721.0,https://anaconda.org/conda-forge/spacy,2024-06-05 13:25:11.299,3541630.0,,,,,1.0,,,,,,,,,,,,
21,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Apache-2.0,2019-03-31 00:45:57.000,2024-06-20 17:46:43.000,2024-06-20 14:57:35,10334.0,87.0,3222.0,246.0,10151.0,776.0,6202.0,27353.0,"Pretrain, finetune and deploy AI models on multiple GPUs, TPUs with zero code changes.",958.0,44,True,2024-06-13 21:30:21,2.3.0,114.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],33659.0,33659.0,https://pypi.org/project/pytorch-lightning,5231681.0,5256269.0,https://anaconda.org/conda-forge/pytorch-lightning,2024-06-14 11:23:05.081,1170296.0,,,,,2.0,7680.0,,Lightning-AI/pytorch-lightning,,,,,,,,,
22,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2024-06-20 17:42:56.000,2024-06-20 11:21:27,6109.0,504.0,3885.0,290.0,8499.0,1212.0,2464.0,17764.0,Open source platform for the machine learning lifecycle.,733.0,44,True,2024-06-20 06:34:52,2.14.1,94.0,mlflow,conda-forge/mlflow,,,,37545.0,37545.0,https://pypi.org/project/mlflow,13358529.0,13400752.0,https://anaconda.org/conda-forge/mlflow,2024-06-17 22:09:43.799,2026729.0,,,,,1.0,,,,,,,,,,,,
23,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2024-06-20 11:08:52.000,2024-06-03 17:27:01,6493.0,85.0,2470.0,275.0,1652.0,965.0,1904.0,15558.0,The interactive graphing library for Python This project now includes Plotly Express!.,263.0,44,True,2024-05-01 14:04:11,5.22.0,100.0,plotly,conda-forge/plotly,,,,276205.0,276205.0,https://pypi.org/project/plotly,14646070.0,14784043.0,https://anaconda.org/conda-forge/plotly,2024-05-04 13:44:40.868,6102593.0,,,,,1.0,,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,13431.0,,,,,,
24,dask,dask/dask,distributed-ml,,https://github.com/dask/dask,https://github.com/dask/dask,BSD-3-Clause,2015-01-04 18:50:00.000,2024-06-20 16:31:58.000,2024-06-19 17:17:09,8221.0,85.0,1658.0,210.0,5858.0,876.0,4188.0,12174.0,Parallel computing with task scheduling.,602.0,44,True,2024-06-19 17:19:33,2024.6.1,175.0,dask,conda-forge/dask,,,,61431.0,61431.0,https://pypi.org/project/dask,9103022.0,9334118.0,https://anaconda.org/conda-forge/dask,2024-06-14 23:49:27.309,11323738.0,,,,,1.0,,,,,,,stable/dask,,,,,
25,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2024-06-19 17:54:53.000,2024-06-17 21:42:21,5839.0,44.0,1606.0,193.0,5006.0,612.0,1232.0,6587.0,TensorFlows Visualization Toolkit.,320.0,44,True,2024-06-07 20:40:47,2.17.0,61.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],241941.0,241941.0,https://pypi.org/project/tensorboard,25050274.0,25149364.0,https://anaconda.org/conda-forge/tensorboard,2024-06-11 13:46:35.015,4756362.0,,,,,1.0,,,,,,,,,,,,
26,Keras,keras-team/keras,ml-frameworks,,https://github.com/keras-team/keras,https://github.com/keras-team/keras,Apache-2.0,2015-03-28 00:35:42.000,2024-06-20 17:43:42.000,2024-06-20 17:43:41,10754.0,347.0,18680.0,1908.0,7258.0,204.0,11738.0,61203.0,Deep Learning for humans.,1307.0,43,True,2024-04-26 23:21:04,3.3.3,67.0,keras,conda-forge/keras,,https://keras.io,['tensorflow'],,,https://pypi.org/project/keras,16025431.0,16099288.0,https://anaconda.org/conda-forge/keras,2024-04-27 08:28:33.749,3545178.0,,,,,2.0,,,,,,,,,,,,
27,llama_index,run-llama/llama_index,nlp,,https://github.com/run-llama/llama_index,https://github.com/run-llama/llama_index,MIT,2022-11-02 04:24:54.000,2024-06-20 17:15:06.000,2024-06-20 16:38:46,4512.0,880.0,4455.0,234.0,5037.0,642.0,3616.0,32831.0,LlamaIndex is a data framework for your LLM applications.,1025.0,43,True,2024-06-20 00:46:34,0.10.47,100.0,llama-index,,,,,9307.0,9307.0,https://pypi.org/project/llama-index,924156.0,924259.0,,,,,,,,1.0,725.0,,,,,,,,,,,
28,Gradio,gradio-app/gradio,model-serialisation,,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,Apache-2.0,2018-12-19 08:24:04.000,2024-06-20 18:20:56.000,2024-06-20 16:39:58,6736.0,316.0,2233.0,163.0,3856.0,497.0,3849.0,30420.0,"Build and share delightful machine learning apps, all in Python. Star to support our work!.",305.0,43,True,2024-06-09 16:53:41,@gradio/video@0.8.10,100.0,gradio,,,,,33145.0,33145.0,https://pypi.org/project/gradio,7030639.0,7030639.0,,,,,,,,1.0,,,,,,,,,,,,
29,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2024-06-18 23:25:40.000,2024-06-11 15:20:10,2682.0,43.0,3127.0,240.0,875.0,799.0,1673.0,21994.0,A game theoretic approach to explain the output of any machine learning model.,240.0,43,True,2024-05-07 11:32:42,0.45.1,54.0,shap,conda-forge/shap,,,,18314.0,18314.0,https://pypi.org/project/shap,6335259.0,6407621.0,https://anaconda.org/conda-forge/shap,2024-05-08 21:55:59.406,3039220.0,,,,,1.0,,,shap/shap,,,,,,,,,
30,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2024-06-20 17:30:14.000,2024-06-18 22:50:20,20528.0,88.0,4110.0,442.0,6093.0,742.0,6911.0,18977.0,"Interactive Data Visualization in the browser, from Python.",694.0,43,True,,,60.0,bokeh,conda-forge/bokeh,,,,88991.0,88991.0,https://pypi.org/project/bokeh,3860729.0,4155492.0,https://anaconda.org/conda-forge/bokeh,2024-04-12 05:55:15.282,14148651.0,,,,,1.0,,,,,,,,,,,,
31,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2024-06-20 15:53:16.000,2024-06-20 15:36:38,2751.0,58.0,3557.0,436.0,3240.0,290.0,2442.0,17140.0,Open standard for machine learning interoperability.,318.0,43,True,2024-05-23 17:50:05,1.16.1,29.0,onnx,conda-forge/onnx,,,,29248.0,29248.0,https://pypi.org/project/onnx,5241684.0,5263747.0,https://anaconda.org/conda-forge/onnx,2024-05-24 08:39:44.809,1046542.0,,,,,1.0,20914.0,,,,,,,,,,,
32,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2024-06-20 15:16:12.800,2024-06-18 13:50:20,3493.0,49.0,3721.0,436.0,3156.0,334.0,2988.0,16299.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",303.0,43,True,2024-06-15 04:08:32,4.4.0,32.0,lightgbm,conda-forge/lightgbm,,,,34164.0,34164.0,https://pypi.org/project/lightgbm,7417278.0,7472531.0,https://anaconda.org/conda-forge/lightgbm,2024-06-20 15:16:12.800,2368632.0,,,,,2.0,225096.0,,,,,,,,,,,
33,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2024-06-16 15:43:29.000,2024-06-16 15:43:29,3235.0,5.0,1811.0,260.0,1109.0,137.0,2378.0,12117.0,Statistical data visualization in Python.,213.0,43,True,2024-01-25 13:21:20,0.13.2,37.0,seaborn,conda-forge/seaborn,,,,424239.0,424239.0,https://pypi.org/project/seaborn,16177507.0,16367057.0,https://anaconda.org/conda-forge/seaborn,2024-04-30 16:33:12.611,9098270.0,,,,,1.0,392.0,,,,,,,,,,,
34,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2024-06-20 17:13:04.000,2024-06-20 09:06:41,4915.0,131.0,2031.0,1683.0,4773.0,274.0,2694.0,11856.0,WebGL2 powered visualization framework.,265.0,43,True,2024-06-13 10:16:37,9.0.19,100.0,pydeck,conda-forge/pydeck,,,['jupyter'],7715.0,7715.0,https://pypi.org/project/pydeck,3512165.0,3976518.0,https://anaconda.org/conda-forge/pydeck,2023-06-16 19:17:51.392,543302.0,,,,,1.0,,,,deck.gl,https://www.npmjs.com/package/deck.gl,453905.0,,,,,,
35,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,,2010-09-06 00:53:44.000,2024-06-20 15:11:09.000,2024-06-19 15:12:42,7703.0,54.0,3090.0,281.0,3796.0,174.0,2999.0,14398.0,Network Analysis in Python.,724.0,42,True,2024-04-06 13:09:07,networkx-3.3,56.0,networkx,conda-forge/networkx,,,,264671.0,264671.0,https://pypi.org/project/networkx,52654334.0,53008188.0,https://anaconda.org/conda-forge/networkx,2024-04-08 01:42:36.044,16277322.0,,,,,1.0,71.0,,,,,,,,,,,
36,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2024-06-20 17:42:45.000,2024-06-18 23:47:28,6621.0,390.0,611.0,54.0,4664.0,833.0,2335.0,8500.0,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,182.0,42,True,2024-06-17 19:05:29,0.17.2,100.0,wandb,conda-forge/wandb,,,,48065.0,48065.0,https://pypi.org/project/wandb,13476005.0,13487284.0,https://anaconda.org/conda-forge/wandb,2024-03-25 23:14:36.046,530140.0,,,,,1.0,18.0,,wandb/wandb,,,,,,,,,
37,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2024-06-20 08:42:37.000,2024-06-19 16:29:49,14026.0,108.0,2142.0,186.0,4425.0,556.0,2078.0,5926.0,Image processing in Python.,662.0,42,True,2024-06-18 19:05:37,0.24.0,32.0,scikit-image,conda-forge/scikit-image,,,,185593.0,185593.0,https://pypi.org/project/scikit-image,13062310.0,13195448.0,https://anaconda.org/conda-forge/scikit-image,2024-06-19 22:45:12.588,6390649.0,,,,,1.0,,,,,,,,,,,,
38,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2024-06-20 16:55:47.000,2024-06-19 21:19:50,2342.0,134.0,3802.0,339.0,2793.0,977.0,1639.0,33470.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",318.0,41,True,2024-06-12 18:14:16,0.14.3,75.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],7571.0,7571.0,https://pypi.org/project/deepspeed,482276.0,482618.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,18156.0,1.0,,,,,,,,,,,,
39,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2024-06-19 06:52:36.000,2024-06-18 23:19:43,2339.0,150.0,4508.0,312.0,488.0,55.0,825.0,30448.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",141.0,41,True,2024-06-19 06:52:36,1.0.7,57.0,timm,conda-forge/timm,,,['pytorch'],30744.0,30744.0,https://pypi.org/project/timm,4670904.0,4784234.0,https://anaconda.org/conda-forge/timm,2024-05-16 07:02:45.732,170559.0,,,,,1.0,6691838.0,,huggingface/pytorch-image-models,,,,,,,,,
40,ultralytics,ultralytics/ultralytics,image,,https://github.com/ultralytics/ultralytics,https://github.com/ultralytics/ultralytics,AGPL-3.0,2022-09-11 16:39:45.000,2024-06-20 18:05:24.000,2024-06-20 17:56:08,1287.0,287.0,4860.0,148.0,2402.0,735.0,6792.0,25198.0,NEW - YOLOv8 in PyTorch ONNX OpenVINO CoreML TFLite.,150.0,41,True,2024-06-20 17:57:51,8.2.37,10.0,ultralytics,,,,,18964.0,18964.0,https://pypi.org/project/ultralytics,2695495.0,2695495.0,,,,,,,,1.0,,,,,,,,,,,,
41,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2024-06-19 19:44:30.000,2024-06-18 13:21:41,7518.0,162.0,1967.0,418.0,1076.0,758.0,960.0,20774.0,Data Apps & Dashboards for Python. No JavaScript Required.,157.0,41,True,2024-06-12 15:55:56,2.17.1,108.0,dash,conda-forge/dash,,,,64707.0,64707.0,https://pypi.org/project/dash,2562211.0,2590107.0,https://anaconda.org/conda-forge/dash,2024-06-13 04:02:02.712,1338996.0,,,,,1.0,72.0,,,,,,,,,,,
